lh,rh,ls,rs,w,ll,rl,0y,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y,15y,16y,17y,18y,19y,20y,21y,22y,23y,24y
114.6,186.3,2501.88,2285.712,190,582,788.4,109.41,274.238,288.956,444.984,592.133,271.173,421.385,571.499,559.687,559.708,765.702,977.603,556.775,762.696,971.717,97.5898,97.6051,124.157,127.084,1021.88,1012.97,983.61,1045.23,1027.75,995.251
105.6,180.5,2485.2,2111.4288,174,554.4,732.96,106.35,271.321,283.076,436.155,583.22,268.316,424.327,568.473,559.722,562.626,762.858,977.657,556.805,756.86,968.837,85.9339,85.9409,118.275,121.153,1024.69,1013.01,983.558,1045.24,1027.73,995.264
100.5,168.6,2454.96,1810.2552,164,535.68,707.04,100.625,268.402,274.271,436.074,580.303,262.434,412.667,559.71,556.755,556.799,762.763,977.668,553.885,759.895,968.844,82.8712,82.9504,115.307,112.37,1024.79,1015.95,983.535,1045.27,1027.79,995.356
96.8,160.4,2476.56,2030.4024,162,521.04,693.36,97.6664,268.246,274.171,433.048,577.404,256.543,412.456,553.851,553.839,556.742,762.711,977.64,553.782,762.774,968.807,80.0632,82.8094,109.369,112.363,1024.85,1018.83,980.69,1045.25,1027.78,995.3
90.1,155.5,2506.32,2427.8904,166,492.24,651.84,91.7721,265.333,271.245,430.21,577.324,250.775,409.549,553.753,562.647,565.567,762.873,977.64,559.709,762.876,965.865,79.9446,79.9693,106.512,109.424,1024.84,1018.82,980.621,1045.24,1027.77,995.34
87.8,148.3,2408.76,1192.62,158,487.2,640.32,88.7759,262.452,271.162,424.315,574.478,250.717,409.486,553.747,559.747,562.675,762.876,977.684,556.822,765.644,962.984,79.8347,79.8691,106.517,106.396,1027.66,1018.85,980.572,1045.23,1027.75,998.143
85.6,147.5,2461.44,2054.8632,160,475.68,616.56,88.7466,256.549,268.326,421.407,574.455,247.763,406.676,550.934,559.713,562.635,762.824,977.66,556.777,762.824,965.893,77.0451,79.7927,103.559,106.393,1024.86,1018.83,980.649,1045.26,1030.59,995.373
83.3,145.7,2484.72,2434.0056,162,461.04,594.24,88.7893,259.511,268.395,430.199,574.482,247.867,409.642,553.753,559.695,562.648,756.94,977.599,556.767,756.956,960.043,77.0851,79.83,103.586,106.423,1024.73,1015.91,980.569,1045.22,1027.76,995.346
82.3,142.6,2463,2155.764,162,449.52,582,88.8395,262.43,271.171,430.155,577.341,250.705,415.492,553.806,556.776,559.702,762.721,977.602,553.889,753.926,960.031,79.8376,79.914,103.635,106.522,1024.77,1015.94,980.556,1045.22,1027.75,995.346
82,140.4,2449.44,1987.596,162,444.96,570.48,94.6609,265.284,271.244,430.201,577.312,250.695,412.657,553.798,556.746,556.833,762.755,974.778,553.884,753.974,962.948,79.9565,80.0021,106.393,106.42,1021.88,1012.99,980.656,1045.21,1027.73,995.268
82.3,141.3,2471.76,2271.9528,164,439.2,557.04,97.5729,262.444,268.435,433.078,577.379,250.669,409.667,553.884,556.826,562.623,762.822,977.599,556.739,756.955,959.987,80.0001,79.9854,106.417,106.471,1024.85,1018.82,977.78,1045.19,1027.72,995.338
81,142.3,2502.6,2664.8544,168,425.52,537.6,97.5836,262.403,268.445,430.212,577.371,250.627,409.529,553.821,556.785,559.698,762.881,977.731,556.747,762.696,962.947,80.004,80.0047,106.395,106.499,1024.84,1018.84,980.595,1045.27,1030.62,998.185
81.2,140.9,2460.84,2129.7744,172,419.28,530.4,97.666,259.536,271.177,430.254,574.45,247.815,406.577,553.742,553.892,556.764,762.737,977.678,553.844,762.76,962.936,80.0522,80.0049,106.393,106.447,1024.8,1018.8,980.611,1045.23,1027.75,998.128
80.1,140.7,2480.4,2380.4976,182,408.24,517.2,100.533,259.526,268.42,433.097,574.536,247.848,403.684,553.725,556.809,559.754,765.654,977.613,553.895,762.811,962.919,80.1014,82.8005,106.428,106.524,1024.84,1018.83,980.585,1042.45,1027.7,995.356
80.5,138.1,2448.36,1970.7792,188,407.76,514.56,100.617,262.396,271.195,433.062,577.386,247.874,406.574,553.779,556.815,559.733,762.827,977.617,556.751,762.762,960.006,82.8355,82.8838,109.346,106.582,1024.8,1015.96,977.778,1042.44,1027.7,995.369
79.4,138.1,2486.52,2452.3512,206,391.92,504.24,103.392,265.318,271.282,433.174,577.341,250.711,415.481,553.756,556.811,559.713,762.823,977.675,556.763,762.732,960.032,82.9287,82.9492,109.389,109.353,1024.77,1015.95,980.561,1045.21,1027.74,998.141
79.9,135.2,2433.72,1788.852,240,383.76,506.4,103.405,265.307,271.226,433.063,577.288,250.742,418.428,553.736,556.798,559.699,762.834,977.705,556.755,762.767,960.018,82.9183,82.9624,109.4,109.381,1024.85,1018.84,977.757,1045.21,1027.73,998.164
83.8,134.7,2417.64,1580.9352,296,396,533.28,100.608,262.459,271.183,433.217,577.334,250.687,415.532,553.781,559.729,562.634,765.699,977.633,556.839,762.844,960.043,82.8189,82.8944,106.587,109.424,1024.82,1018.79,977.781,1042.46,1027.69,998.134
91.7,139.3,2469.84,2244.4344,378,409.68,562.08,97.6478,259.543,268.409,433.181,577.378,250.627,412.61,553.773,562.675,565.574,765.668,977.585,559.764,762.843,960.036,80.059,80.0553,106.552,109.357,1024.83,1018.79,977.763,1042.43,1027.67,995.314
106.5,147.6,2486.16,2450.8224,474,419.04,591.12,97.5967,262.374,268.42,433.163,577.42,250.632,412.47,550.997,562.681,565.571,765.696,977.654,562.644,762.815,962.921,80.0517,80.0363,106.566,109.397,1024.8,1018.81,980.599,1045.21,1027.73,995.362
120.4,159.9,2453.64,2036.5176,566,420.24,637.2,97.5476,262.413,268.425,433.042,577.354,250.626,409.514,550.99,562.68,565.6,765.666,977.648,559.766,762.837,962.939,80.039,79.9714,106.601,106.62,1024.82,1018.81,980.605,1045.21,1027.73,998.127
131.6,171.4,2490.36,2507.388,592,408.72,687.12,94.6408,262.409,268.443,433.168,577.446,247.834,409.536,553.773,562.627,565.579,765.701,977.659,559.7,762.725,962.913,79.9785,79.9749,109.369,109.39,1024.83,1018.81,980.568,1045.21,1027.75,998.14
166.4,178.2,2506.08,2707.6608,642,396,659.52,94.6955,262.43,268.402,433.159,577.395,250.66,412.593,553.774,559.745,562.677,765.724,977.68,556.841,762.755,962.913,79.9745,79.9667,106.482,106.546,1024.71,1015.89,980.628,1042.45,1027.7,998.131
187,202.2,2505.72,2701.5456,668,384,661.2,94.6786,262.414,268.429,433.252,577.371,247.858,409.567,553.813,559.749,562.695,765.668,977.657,559.682,762.78,962.946,79.9521,79.9675,106.437,106.629,1024.75,1015.95,980.607,1045.2,1027.71,995.359
205.8,219.5,2499.96,2629.692,670,374.16,654.72,94.7309,259.48,268.357,430.252,577.281,247.791,406.677,553.792,562.627,562.698,765.698,977.677,559.73,762.772,960.027,80.0004,79.9862,106.426,106.629,1024.68,1013.01,980.558,1042.45,1027.68,995.375
241.8,240.4,2488.44,2482.9272,688,365.28,607.2,97.5765,259.497,268.348,436.076,577.344,247.813,409.584,553.806,559.77,562.685,765.689,977.595,559.731,762.844,962.961,80.0133,79.9947,106.457,106.523,1027.65,1018.85,980.613,1045.22,1027.75,995.312
248,299.1,2454,2042.6328,666,364.32,579.84,97.5889,259.555,268.396,433.197,574.555,247.838,409.658,553.782,562.669,565.579,765.749,977.625,562.625,762.899,962.977,80.0023,79.9792,106.337,106.583,1024.78,1015.94,980.619,1045.21,1027.72,995.315
247.1,326.2,2493.96,2553.252,678,349.2,573.6,97.6075,259.513,268.347,433.059,574.539,247.798,409.585,553.745,562.64,565.589,765.688,977.706,559.71,765.681,965.865,79.9924,79.9882,106.408,106.618,1024.79,1018.78,980.678,1042.42,1027.66,998.192
294,321.9,2425.08,1677.2496,700,364.08,554.88,97.6575,259.539,268.38,436.065,574.499,247.807,415.514,553.818,562.681,565.602,765.678,977.652,562.621,762.872,965.841,79.9904,80.0001,106.334,106.598,1024.8,1018.79,980.647,1042.45,1027.68,998.124
303.9,386.9,2505.96,2704.6032,742,362.16,535.68,97.6673,262.384,268.367,433.198,574.464,247.855,409.632,550.957,562.67,565.628,765.716,977.761,559.757,762.801,960.043,80.0136,80.0021,106.361,106.567,1024.77,1015.95,980.564,1045.22,1027.72,998.235
304.2,416.3,2500.32,2634.2784,782,362.64,533.52,97.6775,256.58,268.291,433.123,574.427,247.755,412.487,553.792,562.634,565.578,765.703,977.642,559.749,762.784,959.999,80.0217,80.0183,106.417,106.566,1024.66,1013.01,977.762,1045.23,1027.74,998.133
313.7,414.6,2476.2,2326.9896,850,358.8,511.2,100.506,256.572,268.331,433.106,574.473,247.708,412.511,553.776,565.593,568.505,765.733,977.703,565.581,765.684,960.019,79.9993,80.0111,103.526,106.518,1024.7,1015.88,977.772,1045.22,1027.74,998.143
312.1,425.3,2457.12,2085.4392,912,363.84,501.12,100.531,256.531,268.291,430.221,574.418,247.695,412.499,553.76,556.825,559.731,765.699,977.717,556.826,762.826,962.945,80.0114,80.0225,103.58,106.466,1024.74,1015.93,980.588,1045.22,1027.74,998.168
326,432.4,2453.16,2033.46,940,373.44,506.4,100.563,256.522,268.244,430.153,574.421,247.743,415.467,553.801,559.73,562.641,765.719,977.709,559.758,762.875,962.902,80.0399,80.0552,103.501,106.456,1021.82,1010.07,980.569,1045.23,1027.73,998.174
347,449.3,2499.24,2672.4984,940,366.96,490.32,100.603,253.659,268.221,424.336,574.444,247.714,412.654,553.849,556.798,559.708,765.657,977.693,556.777,762.882,962.912,80.0984,82.807,103.593,106.509,1024.67,1013.01,980.588,1045.27,1027.78,998.154
349,476.3,2481,2386.6128,992,347.76,468.96,103.361,253.584,268.216,430.175,574.472,247.652,412.535,553.842,556.777,559.692,765.656,977.726,553.897,762.827,959.964,80.1061,82.8604,106.334,106.556,1024.67,1013,977.728,1045.26,1030.6,998.18
361.3,476.8,2495.4,2573.1264,1020,340.32,446.88,103.491,256.593,268.345,433.213,574.49,247.805,409.634,553.856,559.753,562.687,762.85,977.768,559.688,762.836,962.923,82.9003,82.9242,106.476,106.551,1024.74,1015.92,980.587,1045.28,1027.79,998.216
395.2,481.1,2469.36,2296.4136,944,343.68,449.52,106.383,262.373,268.395,433.088,574.512,250.628,412.599,556.807,556.773,559.684,765.668,980.591,553.887,762.894,965.858,85.8159,83.0257,106.614,106.526,1024.66,1012.98,980.621,1045.25,1027.78,998.291
423.1,500.3,2435.88,1874.4648,886,343.92,429.36,106.585,259.534,271.173,433.236,577.275,247.821,412.46,556.841,562.679,565.6,762.779,977.655,559.759,762.796,962.926,88.7748,85.9552,109.437,109.423,1024.72,1015.9,980.572,1045.21,1027.72,995.367
456.4,510.3,2493.36,2614.404,876,339.36,423.84,115.251,265.445,271.373,436.079,577.42,250.771,412.483,559.726,556.839,559.768,762.761,977.707,556.774,762.847,965.881,100.474,97.6523,112.318,118.219,1024.8,1018.79,980.646,1045.21,1027.72,998.18
473.5,524.3,2502,2724.4776,898,336.48,410.4,126.963,268.418,274.236,436.075,580.338,265.331,421.42,571.401,559.713,562.647,762.751,977.665,556.812,762.841,962.974,103.517,103.505,121.217,124.174,1024.85,1018.84,980.612,1045.21,1027.7,995.367
471.5,542.3,2493.48,2617.4616,908,335.52,401.52,130.136,271.208,280.144,444.908,583.25,265.336,421.356,574.301,553.782,553.865,759.781,977.667,550.894,762.698,960.022,109.385,106.618,127.118,129.882,1024.82,1018.78,977.711,1045.24,1027.74,995.368
475.3,538.3,2491.32,2588.4144,908,331.44,401.76,147.669,274.193,286.041,444.905,589.126,268.4,427.237,574.431,550.863,550.905,759.878,977.621,547.98,759.805,962.936,124.075,124.079,133.017,135.888,1024.77,1015.93,980.593,1045.2,1027.69,995.327
482,527.4,2488.44,2536.4352,934,327.84,409.92,153.698,285.955,294.793,453.711,592.076,271.391,430.144,574.476,550.808,550.855,759.852,974.816,547.913,756.883,960.028,130.049,130.093,144.736,147.709,1024.8,1018.79,977.755,1045.21,1027.71,995.263
474.3,511.6,2455.32,2119.0728,898,324.24,401.52,182.987,297.79,315.343,462.576,597.998,291.907,436.152,580.3,550.895,553.763,762.74,977.592,547.974,753.929,960.024,156.602,156.459,171.212,171.182,1024.77,1015.95,977.775,1045.22,1027.72,995.272
454.3,499.3,2479.32,2420.2464,874,320.16,391.68,200.528,315.291,318.427,471.425,601.015,300.758,447.826,583.32,553.799,553.871,759.831,977.571,550.885,756.901,962.918,174.173,174.086,177.213,177.256,1024.75,1015.93,977.791,1045.19,1027.69,995.247
405.3,468.7,2500.32,2686.2576,934,310.08,376.56,218.286,318.408,333.096,474.392,601.06,315.346,456.683,592.032,556.755,559.726,759.873,974.789,553.777,756.919,957.148,194.692,194.647,197.796,197.776,1024.72,1015.9,977.69,1045.21,1027.74,992.387
375.4,427,2427.84,1765.92,890,310.56,377.04,230.081,335.934,341.901,483.214,606.785,321.373,459.634,589.197,559.768,565.634,762.811,977.643,556.76,751.04,957.09,203.666,203.565,218.189,209.469,1024.75,1015.92,977.657,1042.45,1027.71,995.347
357.8,401.1,2462.64,2206.2144,870,308.88,376.32,247.751,341.948,356.587,486.144,606.789,338.921,474.349,595.046,568.529,571.522,762.836,974.802,562.667,756.893,957.12,221.289,221.336,224.19,227.115,1024.76,1015.94,977.682,1042.44,1027.69,995.237
332.3,379.7,2485.92,2502.8016,856,299.76,366.72,268.298,353.681,362.532,497.883,612.651,344.852,480.187,597.988,568.537,571.514,759.882,974.76,565.56,759.871,957.082,244.617,241.886,244.715,244.82,1024.72,1015.89,977.67,1045.19,1027.7,992.409
308.8,356.7,2435.64,1874.4648,820,296.4,364.8,283.093,365.42,371.399,503.79,615.682,362.439,489.047,600.981,574.338,574.494,762.806,977.604,571.443,759.865,960.037,256.559,256.534,256.546,256.596,1024.69,1015.9,977.779,1042.44,1027.69,995.28
288.3,334.1,2416.44,1631.3856,786,300.24,375.36,297.867,377.238,386.082,506.768,618.583,368.371,497.889,606.765,574.431,577.435,762.813,977.6,571.486,759.829,960.022,271.315,271.369,271.295,274.269,1024.73,1015.94,977.764,1042.39,1024.87,995.289
265.7,320.1,2497.08,2661.7968,818,298.56,377.76,400.766,430.268,433.132,530.239,624.491,421.421,527.416,627.369,577.373,580.333,759.789,974.736,574.512,759.889,954.178,371.315,374.261,356.65,359.492,1021.85,1010.06,974.771,1042.37,1024.85,995.239
249.1,301.4,2484.36,2501.2728,776,299.52,373.44,389.057,424.367,430.107,530.257,624.421,418.432,527.294,624.509,577.296,577.448,756.955,974.736,574.47,762.732,957.114,362.583,362.611,347.774,344.974,1021.8,1010.05,977.641,1042.41,1027.68,992.384
233.4,285.1,2488.32,2551.7232,764,295.92,370.32,318.304,386.069,392,512.652,621.425,374.3,500.826,612.685,568.581,574.344,756.941,974.775,565.624,759.787,957.074,291.855,291.861,291.794,291.784,1024.71,1015.88,977.639,1042.44,1027.71,992.423
221.7,272.8,2459.28,2184.8112,772,294.48,370.08,335.995,389.135,400.809,512.648,621.471,386.105,506.746,615.629,571.474,574.43,759.875,974.772,568.58,762.772,954.192,309.465,306.594,303.622,300.768,1024.75,1015.93,974.78,1042.45,1027.69,992.375
213.5,267.1,2457,2152.7064,754,295.92,378.48,344.918,397.857,406.705,515.525,621.555,389.122,506.633,618.578,577.393,580.38,759.886,974.776,577.302,762.688,954.218,318.438,318.426,315.522,315.325,1024.74,1015.89,974.807,1042.45,1027.71,992.389
202.8,265.8,2498.4,2687.7864,758,290.16,377.52,362.376,406.623,409.58,521.459,624.447,397.863,506.729,618.597,577.364,580.352,759.87,977.57,574.511,762.72,954.163,335.943,336.011,321.399,321.374,1024.71,1015.87,974.745,1042.44,1027.72,995.243
195.8,258.1,2440.2,1921.8576,736,294.48,376.56,368.477,409.68,412.629,524.342,624.496,409.494,509.724,621.586,577.371,580.313,756.917,974.757,574.511,762.691,954.217,341.995,342.066,330.185,338.872,1024.75,1015.93,977.572,1042.43,1027.69,992.329
185.6,259.3,2484.84,2496.6864,722,295.92,382.8,389.065,424.332,430.146,530.272,627.494,415.572,524.381,627.421,580.401,586.231,759.82,974.756,580.308,762.694,954.213,362.641,362.635,347.827,353.654,1024.76,1015.93,974.78,1042.41,1027.68,992.361
172.9,257,2490.24,2565.4824,698,294.48,381.6,397.847,430.199,433.208,533.237,627.49,418.412,527.23,630.371,580.351,586.214,759.874,974.746,577.466,759.845,954.183,368.501,371.384,347.779,362.405,1024.72,1015.89,974.761,1042.46,1027.7,992.343
164.5,250.3,2458.44,2164.9368,638,296.4,374.64,406.727,433.146,436.115,533.318,630.351,430.176,527.408,630.355,583.232,589.123,759.853,974.746,580.33,759.911,954.2,380.138,383.014,359.63,365.446,1024.69,1015.9,974.781,1042.44,1027.71,992.374
160.2,247,2461.08,2189.3976,604,299.28,378.48,409.679,435.974,439.016,536.131,630.397,430.258,530.39,633.255,580.309,586.207,762.771,974.772,577.412,756.95,954.166,385.935,385.948,362.504,365.482,1024.73,1015.91,974.754,1042.45,1027.7,995.224
156,246.4,2505.48,2722.9488,578,294.24,373.92,409.705,436.148,439.118,536.136,630.336,433.176,536.183,630.359,580.32,583.323,759.903,977.579,577.46,759.767,954.117,385.971,385.978,359.5,365.496,1024.8,1015.96,974.71,1042.45,1027.72,995.315
150.5,239.4,2499.36,2646.5088,546,295.68,370.56,409.688,433.199,436.097,533.304,633.266,430.273,530.376,630.384,580.318,583.287,762.714,974.809,577.442,762.713,954.125,385.963,385.973,359.618,365.528,1024.68,1012.99,974.715,1042.44,1027.71,995.273
144.2,228.5,2480.52,2412.6024,502,295.44,367.44,409.442,433.16,436.114,533.321,630.322,430.173,530.255,627.406,580.315,583.289,762.748,974.767,577.428,762.725,957.025,380.142,383.021,362.434,362.58,1021.87,1012.94,977.578,1042.45,1027.69,995.252
138.8,221.4,2489.76,2533.3776,466,290.88,364.08,380.183,418.436,421.386,527.252,624.424,415.46,524.371,624.385,574.335,574.451,756.873,974.765,571.521,756.857,954.209,353.689,356.554,341.936,339.03,1021.71,1007.13,974.769,1042.37,1024.87,995.235
135.5,211.9,2478.24,2368.2672,432,290.16,359.52,365.454,412.57,415.494,527.362,624.536,409.69,521.475,621.649,568.557,571.43,754.003,974.729,568.538,748.123,954.22,338.969,339.049,324.262,330.1,1024.69,1013.01,974.805,1042.4,1027.66,992.419
132.5,202.7,2466.36,2216.916,396,296.88,363.12,350.751,409.513,412.455,527.287,624.374,400.805,512.639,621.577,574.333,574.493,756.948,974.749,571.454,759.785,954.165,321.408,321.388,315.499,315.502,1021.83,1012.94,974.76,1042.43,1027.7,992.417
128.6,197,2505.24,2727.5352,372,300.48,364.32,336.033,397.788,400.828,521.418,621.553,391.917,509.631,621.477,571.48,574.435,759.786,974.749,571.423,759.817,954.176,309.526,309.521,297.864,303.707,1021.86,1012.98,974.766,1042.45,1027.71,992.369
125,188.2,2504.28,2704.6032,346,299.04,371.52,294.712,377.242,385.954,506.829,621.468,368.448,500.765,618.512,568.539,574.375,759.813,974.788,565.585,762.707,954.234,268.268,268.372,271.191,274.172,1021.88,1013,974.798,1042.42,1027.68,995.237
119.1,182.6,2500.56,2660.268,316,299.04,369.6,271.388,365.549,377.28,506.728,621.519,362.549,486.196,609.795,571.46,574.485,759.84,974.811,565.608,762.675,957.117,247.673,247.73,253.625,259.447,1021.87,1012.99,977.65,1042.44,1027.72,995.281
113.7,177.1,2483.64,2423.304,298,300.96,380.88,253.607,362.453,365.478,506.66,621.435,356.586,483.128,606.868,571.424,574.405,759.839,974.699,565.59,762.775,954.118,227.199,227.122,244.773,244.81,1024.74,1015.91,974.664,1042.38,1024.86,992.365
109.4,172.6,2463.36,2160.3504,280,303.84,373.2,238.895,347.76,359.598,500.889,621.364,341.915,477.222,601.042,568.537,571.532,759.832,974.752,562.703,762.779,957.132,215.337,215.317,227.091,224.309,1024.69,1015.87,977.658,1042.4,1027.65,992.403
108.5,168.3,2444.28,1914.2136,264,309.12,383.04,221.182,341.922,353.686,500.862,618.581,338.896,471.442,600.902,568.531,571.509,759.814,974.729,565.597,762.776,957.028,197.575,197.604,215.292,215.306,1024.67,1013,977.566,1039.5,1024.8,992.401
104.4,167.1,2508,2727.5352,256,303.6,383.52,200.774,335.97,341.951,489.065,615.616,321.315,459.6,600.818,556.795,562.662,753.99,974.765,553.893,762.809,957.023,177.244,177.245,197.785,200.584,1021.88,1012.99,977.597,1042.42,1027.66,992.38
100.9,162.1,2505.96,2701.5456,242,297.6,380.16,188.87,321.424,338.93,483.313,609.726,318.259,459.564,598.012,556.732,556.851,748.097,974.73,553.876,762.816,957.017,168.27,168.263,188.82,183.043,1021.88,1012.99,974.795,1042.4,1027.66,992.381
96.7,156.9,2487.84,2469.168,228,295.92,375.12,174.186,318.291,330.144,480.231,606.812,312.41,453.778,597.835,553.897,556.855,762.709,974.713,553.775,759.834,957.071,150.716,153.472,174.023,176.983,1024.74,1015.95,977.642,1042.42,1027.68,992.343
95.1,151.7,2483.04,2409.5448,218,292.56,374.88,159.502,315.304,321.373,480.34,603.939,300.714,447.871,589.187,553.907,559.715,756.927,974.711,553.768,756.905,954.154,141.83,144.647,165.303,162.419,1021.88,1012.98,974.781,1042.45,1027.71,992.34
93.1,147.4,2473.32,2284.1832,208,287.76,370.32,150.626,303.694,318.294,471.416,601.071,294.797,450.788,586.234,553.831,556.759,762.751,974.788,550.924,759.759,954.137,129.936,130.042,153.445,153.598,1021.86,1012.94,974.745,1042.44,1027.68,992.42
89.8,144.4,2475.96,2316.288,200,279.6,367.92,141.727,294.901,312.427,459.69,600.837,291.786,439.028,580.337,553.771,553.837,756.913,974.796,550.92,756.891,957.074,124.136,124.095,150.459,147.679,1024.7,1015.89,977.645,1042.44,1027.69,992.413
91.3,139.6,2426.16,1684.8936,194,282.96,367.68,130.102,291.966,303.712,459.547,598.102,283.04,436.034,577.453,553.889,556.796,759.867,974.729,553.805,759.818,957.104,112.321,112.374,141.726,138.861,1021.88,1012.97,977.673,1042.45,1027.69,992.339
89.2,140.6,2503.56,2670.9696,200,279.36,357.36,115.344,288.843,297.755,456.584,597.822,271.377,436.037,574.495,556.812,559.758,759.882,974.723,553.913,748.049,957.037,103.362,103.402,127.088,129.947,1024.68,1015.88,977.613,1045.22,1027.71,992.342
88.2,138.5,2487.96,2473.7544,194,276.96,352.32,109.406,277.135,294.748,453.732,597.837,268.341,415.549,574.294,556.827,559.74,762.84,974.77,556.781,759.773,954.142,97.5714,100.456,126.904,127.004,1024.69,1015.89,974.74,1045.2,1027.68,995.221
87.7,137.6,2482.44,2401.9008,188,274.8,348.96,106.468,274.231,291.958,450.856,592.115,268.269,424.294,571.527,559.712,559.754,762.689,974.742,556.818,762.719,957.011,91.7044,88.7949,124.009,121.158,1024.75,1015.93,974.807,1045.2,1027.71,992.355
87.7,136.2,2455.8,2062.5072,180,277.92,351.6,103.53,271.279,288.908,447.881,592.087,265.414,412.67,568.573,556.841,559.754,762.788,974.707,556.806,759.865,957.042,85.8473,83.0918,118.247,115.232,1024.69,1015.89,977.602,1045.2,1027.7,992.311
87.6,136.2,2479.08,2360.6232,178,282.24,355.68,103.375,271.21,285.99,439.138,586.22,265.388,412.644,565.596,562.659,565.564,759.83,974.768,559.747,762.769,957.027,82.9313,82.9835,112.357,112.319,1024.69,1015.89,977.588,1045.22,1027.73,992.398
86,136.9,2507.28,2718.3624,182,280.8,364.08,100.498,271.21,285.93,439.11,583.301,265.365,412.519,562.625,565.588,565.642,762.775,974.668,562.653,762.698,957.083,80.0926,82.8474,109.361,109.449,1024.74,1015.91,977.632,1045.21,1027.73,989.443
85,136.3,2502.96,2664.8544,188,280.08,369.12,94.7379,268.338,277.168,439.097,583.277,253.683,415.457,559.735,562.649,565.574,759.776,977.555,559.739,759.788,957.029,79.9808,80.0122,106.485,106.6,1024.73,1015.89,977.609,1045.22,1027.73,995.247
86,135.6,2488.8,2482.9272,202,282.48,376.08,91.7792,268.267,277.145,442.036,583.252,253.609,409.683,556.818,562.66,565.611,759.824,977.558,559.734,762.7,957.096,79.9121,79.9547,106.499,106.611,1024.72,1015.89,977.679,1045.21,1027.71,995.247
90.6,135.5,2485.08,2435.5344,234,284.64,376.8,88.8728,268.227,274.315,436.141,583.266,253.61,412.58,556.772,559.755,562.667,762.704,974.782,559.705,762.813,957.113,79.8467,79.8988,106.417,106.544,1021.88,1012.97,977.667,1045.21,1027.71,995.219
102,136.1,2466.12,2195.5128,276,288.72,378.96,88.8477,268.237,274.279,438.995,583.318,256.512,415.513,553.987,562.685,565.581,762.782,974.777,562.661,762.832,957.12,79.8236,79.8146,106.41,106.505,1024.79,1015.95,977.647,1045.22,1027.72,992.4
120.8,139.3,2473.32,2285.712,334,294.24,382.08,88.7684,265.404,271.418,439.008,583.317,253.584,412.512,553.973,559.73,562.648,762.736,974.807,559.684,762.749,960.027,79.7884,79.8199,106.476,106.518,1024.77,1015.94,977.721,1045.2,1027.73,995.241
142.1,146.1,2506.44,2707.6608,394,287.52,372.96,88.7755,265.415,274.199,439.056,583.281,253.583,412.535,553.946,562.639,562.697,759.873,974.823,559.734,765.65,957.147,77.0699,79.808,106.375,106.548,1024.74,1015.91,977.656,1045.2,1027.72,995.238
169.3,152.5,2414.4,1535.0712,458,294.72,381.6,88.8191,265.39,271.312,436.084,583.283,253.679,409.702,553.901,556.787,559.711,759.879,977.722,553.907,762.777,960.056,79.8001,79.8376,106.497,106.552,1024.78,1015.96,977.771,1045.22,1027.71,998.19
189.1,171.4,2490.6,2507.388,548,296.4,385.44,88.7962,265.301,271.341,436.092,583.289,250.687,409.64,553.899,556.786,559.711,762.731,977.625,556.741,759.769,957.111,79.8695,79.8893,106.507,106.582,1024.74,1015.93,977.733,1045.27,1027.78,995.349
214.9,185.4,2478.96,2383.5552,602,296.4,392.88,91.695,265.299,271.316,436.029,580.428,250.672,409.66,553.891,556.799,559.707,762.789,977.578,556.79,762.848,957.134,79.8862,79.9289,106.441,106.504,1024.73,1015.91,977.687,1045.26,1027.76,995.28
242.3,209.9,2458.68,2142.0048,650,294.72,391.68,91.7778,265.37,274.179,436.206,583.273,250.691,409.572,553.905,559.743,565.565,762.758,977.696,556.837,762.828,960.06,79.9112,79.9489,106.445,106.456,1024.75,1015.91,977.764,1045.24,1027.71,998.125
269.5,246.4,2484.84,2479.8696,690,302.4,387.6,91.7705,265.319,271.384,436.232,583.235,250.659,409.575,553.862,559.738,562.677,762.756,977.675,559.695,762.875,957.114,79.9473,79.9941,106.519,106.568,1024.77,1015.94,977.635,1045.24,1027.74,995.367
283,283.5,2504.28,2726.0064,714,300.72,380.88,91.7737,265.362,271.396,439.095,583.267,250.691,409.599,553.857,565.583,565.636,762.82,977.709,562.664,762.811,960.012,79.9135,80.0012,106.41,106.535,1024.78,1015.96,977.718,1045.22,1027.71,998.172
289.5,311.4,2502.6,2707.6608,738,288.72,376.08,91.7697,265.406,271.413,436.18,580.329,250.753,409.644,553.898,562.635,562.693,762.845,977.699,559.724,762.805,960.043,79.9178,80.0077,106.478,106.503,1024.82,1018.8,977.73,1045.26,1027.75,998.15
311.6,320.1,2493.84,2640.3936,778,283.68,366.48,94.6268,265.386,271.405,439.101,583.238,250.747,409.651,553.886,559.763,562.649,762.846,977.73,559.757,762.868,960.055,79.9306,80.0113,106.399,106.503,1024.76,1015.93,977.759,1045.23,1027.71,998.199
347.3,351.1,2472.48,2366.7384,800,285.12,357.12,94.6644,265.324,271.355,439.085,580.419,250.712,412.55,553.917,562.662,562.7,762.834,977.763,562.659,765.742,962.903,79.9453,80.0251,106.448,106.537,1024.78,1015.94,977.755,1045.25,1027.73,998.216
363.7,393.1,2450.88,2091.5544,818,286.08,353.28,94.7015,265.358,271.33,436.114,583.223,250.75,415.457,553.941,562.7,565.6,762.856,977.703,562.65,765.703,962.913,79.9791,80.019,106.482,106.591,1024.76,1015.92,977.774,1045.21,1027.71,998.145
