lh,rh,ls,rs,w,ll,rl
62.1,77.6,2505.12,2475.48,159,134.4,178
58.7,76,2505.48,2469.6,157,134.6,177
56.3,74.9,2488.08,2214.8,155,134.6,176
54.5,73.7,2467.44,1912.96,153,134.2,179
55.2,73.6,2523.6,2744,153,135.6,173.3333333
55.7,71.9,2417.4,825.16,148,131.6,177.6666667
57.6,70.7,2505.48,2526.44,149,134,176.3333333
57.7,69.6,2481,1877.68,145,132,176
56.8,71.4,2043,1860.04,149,131.4,175.3333333
57.3,76,2392.68,1385.72,150,135,176
58.7,83.2,2217.6,1662.08,149,136.4,178
58.7,87.7,1763.52,2056.04,152,138,174
56.8,89.4,1486.68,566.44,155,136.6,177.6666667
58.4,88.5,859.08,1987.44,167,143.8,177
61.3,90.1,1039.08,1501.36,166,142.4,176.6666667
59.7,94.8,1094.64,1395.52,163,140.6,176
62.3,99.6,1240.08,1289.68,158,138,177.6666667
64.8,103.9,1288.2,1956.08,157,138,177
62.5,103,1246.8,1640.52,155,136,176.3333333
61.3,98.3,1247.04,1632.68,154,134.6,175.3333333
61.3,94.4,1614,1905.12,153,133.6,172.6666667
58.5,90.2,1568.4,1275.96,149,131.4,173.3333333
59.3,88.7,1634.28,1762.04,149,131.6,168.6666667
59.7,85.1,1823.28,507.64,145,127.8,172.6666667
66.6,86.8,1995.84,2024.68,147,130.6,172
70.7,86.4,2293.56,1838.48,145,129.8,171.3333333
68.4,86.5,2298,1871.8,143,130.4,169.6666667
65.2,88,2379.72,1279.88,138,129.8,169
66.4,84.1,2361,1468.04,138,128.6,172
64.1,84.3,2497.68,1967.84,139,129,173.6666667
62.5,84.7,2495.76,2193.24,137,128,174
64.9,81.4,2493.24,2156,137,127.4,172.3333333
61.6,80.4,2480.28,1746.36,136,126,172.3333333
59.2,77.4,2457.6,1638.56,136,124.8,172.3333333
59.8,74.6,2464.8,1750.28,141,124.4,174.6666667
61.1,74.1,2508.84,2446.08,148,125.2,173.3333333
61.4,73,2485.2,2165.8,153,124.4,173.6666667
62.3,73.2,2502.24,2451.96,159,126,173
61.4,73.4,2499.36,2375.52,161,126,169.6666667
60.6,71.2,2441.16,1448.44,163,124.6,172
62.6,71.5,2502.96,2471.56,173,128,172.3333333
63.9,74.8,2511.84,2638.16,185,129.2,171.6666667
66.8,78.9,2498.88,2267.72,185,128.4,171.6666667
71.9,79.7,2498.16,2389.24,184,128.6,170.6666667
68.1,78.3,2468.04,1897.28,180,126.4,170.6666667
65.1,77.2,2463.96,1811.04,175,125.6,172
64.6,77,2506.44,2506.84,173,127,172.3333333
63.7,75.9,2508.6,2549.96,170,125.8,172
62.2,75.2,2507.76,2528.4,167,125,169.3333333
59.4,73.7,2451.24,1613.08,165,123.2,169.6666667
57.5,73.4,2469.12,1789.48,164,123.2,168.3333333
54.2,73.1,2463.84,1830.64,160,122.2,170
53.6,74,2508.24,2416.68,158,123.4,167.3333333
51,74.2,2453.76,1491.56,152,121.6,170
50.8,76.2,2492.52,2210.88,151,126.2,170.6666667
51,76,2491.2,2271.64,150,128.8,170.6666667
51.4,75.3,2472.6,1765.96,147,127,170
50.9,74.5,2467.08,1699.32,145,125.6,171.3333333
52.2,73.5,2508.12,2549.96,145,125.8,170.6666667
51.9,71.3,2502.24,2250.08,142,124.8,168
53.1,68.7,2283.36,1315.16,140,122.4,170
54.2,73.3,2340.72,1944.32,140,123.2,167.6666667
55.9,86.7,2319.6,1132.88,139,121.8,167.3333333
62.3,94.8,1575.48,1566.04,140,121.2,168.3333333
71,103.3,1344.36,2159.92,142,122.4,165.3333333
73.7,100.8,1157.52,1203.44,142,120.4,167
73.9,99,1258.2,1950.2,145,122,166.6666667
68.9,96,1206.36,2016.84,143,121.4,166
67,90.3,995.04,1793.4,139,120.6,167
65,87.5,1063.08,2367.68,140,121.8,166.6666667
62.7,85.8,1240.92,2269.68,138,121.4,166.3333333
60.5,84.7,1400.16,2007.04,138,120.6,165.3333333
58.1,83.1,1336.68,1656.2,137,119.4,165.6666667
57.2,82.9,1381.8,1513.12,138,119.4,165
56.3,82.6,1551.6,1074.08,137,118.2,165.3333333
56.1,86,1977.84,1415.12,138,118.4,167.3333333
56.5,87.1,1982.4,1862,139,119.4,162.6666667
55.9,85.1,2017.56,537.04,133,116,165.6666667
56.8,88,2236.56,1573.88,134,118.4,165.6666667
58.1,84.5,2306.64,1654.24,132,118,164.3333333
58,81.8,2368.08,1197.56,131,117,165
58.9,80,2408.16,1626.8,132,117.4,161.6666667
59.6,75.9,2408.04,70,131,115,165
59.7,78.1,2478.48,1326.92,136,117.4,164.3333333
58.7,75.9,2469,1411.2,135,117,165.3333333
58.4,74.3,2479.68,2140.32,137,117.2,164.6666667
56.3,72.6,2469.36,1873.76,142,116.6,164.3333333
55.1,71.8,2458.2,1695.4,144,116.4,166.3333333
55.1,73.2,2509.56,2516.64,155,118.8,165.6666667
54.9,74,2509.68,2528.4,158,121.2,165.3333333
56.3,74.5,2507.88,2530.36,161,123,164
62.2,76.2,2480.64,2083.48,162,122.8,162.6666667
71.6,78.6,2460.48,1875.72,164,123.6,164
78.5,81.6,2490.48,2318.68,168,125.8,164.6666667
81.9,81.7,2510.04,2557.8,170,125.6,164.3333333
80.6,80.1,2508.96,2520.56,166,124.2,163.6666667
75,78.4,2501.16,2389.24,163,123.2,163
70.3,77.5,2493.6,2285.36,160,122.4,161.3333333
67,76.4,2460.6,1773.8,158,121,162.6666667
66.1,76.5,2492.76,2269.68,158,121.4,163.3333333
64.4,76.5,2510.64,2577.4,159,121.6,162.3333333
60.5,74.3,2493.12,2275.56,157,120.8,162.3333333
57.5,72.9,2497.08,2246.16,154,120.4,162.3333333
54.9,71.3,2486.04,2030.56,150,119.6,162
52.9,69.5,2460.96,1466.08,147,119,163.3333333
52.2,68.8,2496.72,2318.68,147,120.8,163.3333333
51.9,67.8,2507.52,2455.88,146,121.6,163.3333333
52.3,67.3,2506.56,2381.4,146,122.2,161.3333333
52.3,67.1,2471.16,1787.52,144,122,160.3333333
54.5,67.1,2456.88,1526.84,140,121,160.6666667
54.6,67.9,2458.2,1528.8,139,121,162.3333333
56.8,71.4,2393.28,2054.08,139,121.4,163.3333333
60.9,76.1,2326.8,2261.84,139,121,160
62.3,84.4,2274.36,997.64,134,117.8,162
73.5,90.2,1841.16,1707.16,136,118.6,162.3333333
71.8,91.9,1345.68,1744.4,136,118.4,161.3333333
72.8,95,1147.2,1436.68,135,117.6,162.6666667
76.6,98.6,1005.36,2059.96,138,118.4,162.3333333
76.2,96.4,791.76,2048.2,138,118.2,161.6666667
73.2,92.9,846.96,1769.88,139,117.6,161
71.1,92.5,977.28,1558.2,143,116.4,161
68.6,90.3,1077,1311.24,142,116,160.6666667
64.9,87.7,1083.24,1146.6,140,115.4,162.3333333
62.9,86.1,1130.4,1973.72,140,116.4,158.3333333
58.9,81.6,1195.08,552.72,134,113.4,162
59.8,82.9,1312.44,1791.44,136,116.2,161
59.1,85.5,2012.64,1569.96,136,115.6,160.6666667
59,87.8,2129.4,1405.32,135,114.4,160.6666667
57.4,92.5,2193.12,1230.88,133,114.2,162
57,101.9,2157.48,1789.48,134,115.2,161.6666667
55.4,98.6,2400.6,1444.52,135,116,161.6666667
54,97.1,2500.44,1381.8,135,117.2,160.3333333
53.2,94.1,2468.64,70,134,119.4,159.3333333
55.3,94.2,2469,70,133,121.6,159
62,94,2458.56,488.04,133,121.6,161.6666667
65.6,88.7,2501.52,2463.72,138,121.4,163.6666667
63.9,85.5,2507.28,2512.72,145,120.4,160.6666667
63.5,81.8,2447.28,1428.84,149,117.8,163
67.6,83,2500.2,2295.16,160,118.4,161.6666667
71.5,80.9,2472.48,1836.52,164,116.6,161
77.1,78.2,2471.04,1911,171,116,162.6666667
80.6,78.3,2510.76,2546.04,177,116.6,162.3333333
82,80.1,2507.76,2569.56,175,116.4,162
81.8,80.9,2491.68,2322.6,174,118,162.6666667
82,84.1,2498.04,2438.24,176,119.4,160.3333333
87.6,81.9,2460.96,1850.24,170,118.2,160.3333333
91.1,81,2472.96,2030.56,165,117.4,161.6666667
88.1,81.4,2511.6,2646,164,117.8,161.6666667
84.8,80,2509.68,2569.56,161,117.4,161.3333333
81.7,78.9,2507.64,2542.12,159,117.4,160.3333333
78,78.2,2490.24,2252.04,160,118,159.6666667
74.3,76.7,2463,1816.92,159,119,160
71.2,75.6,2475.72,1956.08,158,118.4,161
66.4,74.9,2505.48,2291.24,154,118.4,161.3333333
62.4,73.1,2510.04,2352,152,117.8,160.6666667
59.2,71.1,2492.28,2169.72,149,116.6,160.3333333
57,70.8,2493.48,2299.08,147,116.2,158.3333333
54.4,70.7,2453.76,1662.08,142,114.8,159
53.5,74.9,2474.16,1983.52,141,115.2,160.6666667
53.9,82.6,2509.8,2528.4,141,116.2,160.6666667
53.7,84.3,2509.2,2448.04,138,116.4,158.6666667
53.3,79.6,2460.96,1654.24,135,114.6,160
53.3,78.5,2488.08,1883.56,133,114.8,158.6666667
54.2,76.8,2455.92,1381.8,130,113.4,159.6666667
57.8,84.7,2178.72,1697.36,130,113.8,160.6666667
64.2,92.8,2442.96,1460.2,131,114.4,157
59.7,115.1,2305.2,758.52,127,111.4,160.3333333
60.4,145.4,2055.6,1901.2,130,113.4,161
58.6,182.5,1985.04,1807.12,131,113.6,160
57.1,192.4,1936.32,1356.32,130,113.8,162.3333333
56.1,203.8,1737.12,1832.6,134,116.6,164
57.3,200.7,1505.52,2197.16,138,118.8,164
57.8,185,1745.52,2120.72,140,119.8,163
56.6,176.6,1648.92,1928.64,137,121.6,162.3333333
55.2,168.9,1819.08,1814.96,134,123.2,161
53.9,157.3,1892.04,1323,131,122,161.6666667
53.6,149.9,1853.52,1609.16,131,121.8,162.3333333
53.3,140.5,2102.4,1618.96,132,121.4,158
51.7,132.2,2221.68,439.04,128,117.6,161
55.8,129.4,2262.96,1548.4,131,120.2,160.6666667
55.4,125.4,2286.36,1689.52,131,120.2,159
56.4,122.3,2304.96,1056.44,130,118.8,160
57.8,117.3,2394.96,1438.64,131,119,162.6666667
58.3,113.6,2494.8,127.4,130,118.6,163
62.8,110.1,2499.6,934.92,130,118,162
65.4,97.4,2487.48,70,130,117.4,161.6666667
66.1,87.8,2485.44,331.24,132,117,161.3333333
66.5,81.5,2459.88,1540.56,131,115.4,163.6666667
69.3,77.5,2498.16,2230.48,131,116.2,164.3333333
70.2,74.2,2510.52,2428.44,131,116.2,164.3333333
72.5,71.9,2510.16,2442.16,132,116.2,163.6666667
76.3,71.2,2504.4,2355.92,135,117.6,162.3333333
77.3,71.7,2483.52,2034.48,138,120.6,160.3333333
77,72.8,2449.8,1471.96,142,123.8,163
79.2,75,2502.12,2299.08,153,128.6,163
76.4,77.9,2509.68,2477.44,159,129.2,163.6666667
73.8,83.5,2484.72,2065.84,160,128.2,166.3333333
72.8,85.3,2500.08,2306.92,160,128,167
73.1,83.3,2504.52,2363.76,160,127.2,166
74.5,80.2,2456.88,1593.48,157,124.4,169
76.9,79.3,2505.72,2385.32,158,125.6,165.3333333
75.7,75.5,2413.68,885.92,148,121.8,169.6666667
76.8,75.3,2486.04,2056.04,150,123.8,170.3333333
75.6,74.5,2498.16,2271.64,149,123.8,168.6666667
71.5,73,2471.52,1726.76,152,122.6,168
67.6,72.8,2466.24,1571.92,148,122.2,168
64,72,2459.88,1436.68,146,121.8,169.6666667
61,73.2,2504.76,2289.28,145,124.4,165.6666667
57.9,71.6,2443.08,1332.8,141,123.6,168
58.9,72.7,2501.64,2067.8,142,125,166.3333333
62.8,74.1,2475.6,1662.08,139,124.4,166
64.5,77.7,2465.64,1544.48,137,123.6,167.3333333
65.9,76.4,2501.4,2112.88,138,123.8,167
62.4,74.4,2304.12,2063.88,136,123.6,167
61.7,73.3,2074.2,2075.64,134,122.6,167
59.5,77,2288.52,1999.2,135,121.4,165.3333333
60.5,79.9,1734.12,1360.24,134,119.4,165.6666667
58.9,89.4,1332.36,1079.96,135,119,167
58.9,93.5,1338.6,1713.04,139,120,166.6666667
61.3,95.7,1256.76,2112.88,142,119.8,163.3333333
61.6,90.6,1051.56,1221.08,137,118.2,164.6666667
62.1,98,825.36,1813,136,119.4,163.3333333
65.9,102.1,739.92,1350.44,134,118.4,163.3333333
64.4,102.5,994.08,1452.36,133,118,165
62.3,100.2,1013.28,2105.04,135,118.8,164.6666667
60,97.4,1299,1971.76,135,118.6,163.6666667
58.1,94.9,1511.64,1519,132,117.8,163.6666667
57.5,93.9,1431.84,1421,132,117,162.3333333
57.7,93.5,1774.56,1274,131,115.8,162
59.6,90.7,2122.8,1328.88,131,115.6,163.3333333
59.4,91.2,2376.12,1918.84,131,116.4,163.3333333
65.8,87.9,2254.44,1863.96,130,116.4,163.6666667
68.4,84.8,2262,1789.48,129,117.4,164
73.9,83,2402.52,1391.6,129,116.4,165.3333333
76.7,79,2460.48,981.96,132,115.8,166.3333333
76.7,78.2,2475.12,1301.44,134,117.4,167.3333333
76.5,77.6,2508.24,2048.2,138,123,166.3333333
74.6,75,2506.2,2222.64,140,124.4,165
71.7,74.5,2502.36,2142.28,142,122.6,164
71.8,75.2,2488.44,2022.72,146,121.2,162.6666667
73.5,75,2462.28,1611.12,150,120,163.3333333
74.6,75.9,2480.76,1944.32,154,120.2,164.3333333
75.8,76.5,2514.72,2477.44,159,120.6,164
78.9,76.6,2506.8,2352,162,119.8,162
85.8,76.3,2467.68,1718.92,160,118.2,162.6666667
100.7,78.6,2489.4,2089.36,162,118.6,161.6666667
107.6,85.8,2460.96,1617,162,117.2,162.6666667
113.6,90.7,2484.12,1985.48,161,117,164.3333333
108.3,92.4,2510.52,2418.64,163,117.4,162.6666667
99.9,92.1,2487,2024.68,159,116.6,162.3333333
92.6,91.3,2493.48,2159.92,156,116.4,160
86.1,87.9,2454.84,1552.32,152,114.8,160.6666667
82.1,85,2466.72,1722.84,152,114.8,161.3333333
80.1,81.7,2490.24,2101.12,153,115.4,162
77.7,78.1,2510.28,2310.84,151,115.6,161.6666667
74.6,75.2,2506.08,2314.76,148,115.4,161
70.2,72.9,2494.56,1973.72,144,115.2,160.3333333
65,71.7,2487,1905.12,141,115.6,159
60.9,71.2,2457.84,1389.64,138,115.6,160.3333333
60.2,73.6,2490.6,1875.72,137,116.2,159.3333333
59.1,73.2,2475,1677.76,133,115.2,160.6666667
60.7,72.2,2507.04,2189.32,132,116.4,160.6666667
68.4,71.3,2499.84,2157.96,130,116,159.3333333
74.6,76.1,2165.04,1781.64,128,115.2,158
87.9,92,2353.08,1379.84,126,113.8,160
89.8,121.4,2473.44,2042.32,129,114.6,157
90.3,121.7,1790.76,895.72,126,112.2,160.3333333
80.5,118.1,1660.2,1828.68,129,114.2,160
76.1,121.5,1712.04,1926.68,130,113.8,158.6666667
74.3,114.6,1304.76,1611.12,129,112.8,158.3333333
71.1,111,1204.68,1379.84,128,112.4,159.6666667
70.2,114.5,1167.24,1975.68,130,113.6,159.6666667
69.1,110.9,1494.6,2169.72,130,114.2,159.6666667
67.4,106.4,1879.44,2118.76,129,113.6,157.6666667
65,103.2,1775.88,1444.52,126,112.2,158
63.6,101.5,1754.16,1305.36,126,112.4,157
61.7,100.6,1646.16,717.36,124,111.6,158.3333333
62.3,103.5,1982.52,1205.4,125,112.6,159
62.8,111.5,2464.08,1803.2,126,113.6,158.6666667
65.3,112.4,2324.88,1901.2,126,113.4,159
67.4,104.2,2324.76,2061.92,127,114,159
72.8,99.9,2363.52,1226.96,126,113.4,158.3333333
83.9,90.1,2344.68,919.24,125,112,161.3333333
85.8,84.8,2474.16,1460.2,127,114,162
82,82.8,2498.16,2020.76,129,116.4,162.3333333
84.3,79.2,2494.8,1848.28,129,118.4,163
85.6,77,2494.32,2226.56,130,117.6,162
87.1,75.7,2478.12,1901.2,130,116.6,161.3333333
89.6,75.1,2467.08,1722.84,131,115.6,163
89,75.5,2508.96,2338.28,136,116.4,163.6666667
87.3,75.4,2529.6,2671.48,140,117,159
79.7,72.4,2442,1272.04,140,114,161.6666667
78.6,72.3,2502.48,2289.28,148,115.6,161
77.2,72.4,2493.96,2142.28,151,115.2,160
78,76.8,2469.96,1716.96,152,114.4,161.6666667
84.1,85.2,2506.8,2314.76,153,114.8,162
84.4,88.1,2508,2310.84,152,114.2,162.3333333
80.3,85.4,2493.96,2087.4,149,113.4,163
77.7,82.2,2500.32,2212.84,148,113.4,161.6666667
74.8,78.7,2473.44,1773.8,145,112,161
73,76.9,2472.24,1760.08,146,112,162.3333333
72,76.2,2510.52,2381.4,146,113.6,161.6666667
69.9,74.5,2508.24,2324.56,144,113.8,161
65.8,73.2,2506.32,2236.36,144,113.8,160
62.2,72.1,2490.12,2040.36,144,114.4,158.6666667
58.5,71,2472,1671.88,140,116,158
56.6,70,2464.68,1632.68,138,116.6,160
57.1,70.1,2509.08,2387.28,137,118.2,156.3333333
58.1,67.9,2410.8,638.96,131,114.4,160.3333333
60,69.4,2500.44,2030.56,133,117.8,160
64.9,69.9,2433.72,1942.36,131,117,158.3333333
65.4,71.9,2053.92,1305.36,128,115.8,158.3333333
65,74.8,2293.44,1560.16,128,115.4,159.6666667
67.1,82.3,2171.52,2050.16,129,116,159.6666667
63.2,97.3,1873.68,2097.2,130,115.6,157.3333333
59.8,104.5,1456.08,1264.2,132,113.6,159
60.3,102.6,1228.92,1816.92,133,114.6,157
57.6,98.5,1224.72,1115.24,131,113,158
57.4,96.1,917.4,1585.64,131,113.8,160
60.9,103,824.52,2177.56,133,115.2,155.3333333
63.4,96.9,750.24,631.12,131,111.8,157.6666667
61.4,98.6,936.12,1605.24,136,113.2,158.3333333
59.6,95,968.04,1391.6,133,113,157
58.4,92,997.92,1176,130,112.2,158.6666667
59.2,92.4,1117.32,2234.4,132,113.8,157.6666667
59.4,92.5,1470.6,1793.4,131,113.4,153.6666667
57.1,92.6,2138.04,341.04,126,110.6,157
57.7,96.3,2136.84,1587.6,130,113.2,156
57.1,96.3,2274.24,1470,129,112.6,154.6666667
57.5,95.2,2294.76,1213.24,126,111.2,156.3333333
59.7,97.6,2314.2,1503.32,127,111.8,156.6666667
60.3,96.4,2448.48,936.88,126,111.6,158.3333333
65.2,95,2482.56,1328.88,128,112,159
66.5,92.1,2468.52,1522.92,130,111.4,160
64.2,87.8,2491.68,2093.28,136,112.2,158.3333333
63.1,81.1,2458.8,1585.64,141,110.8,159.3333333
63.3,78.4,2492.4,2107,152,112.4,159.6666667
61.5,76.8,2511.96,2420.6,163,113.4,159.3333333
61.9,75.8,2510.28,2412.76,172,113.2,159.3333333
62.2,74.3,2501.16,2257.92,191,112.4,160.3333333
67.4,73.5,2495.28,2159.92,211,112,158.6666667
75.8,75.6,2461.92,1867.88,200,111,159.6666667
79.9,81.7,2495.88,2391.2,193,116.4,160
80.4,84.2,2507.4,2585.24,191,120.8,159.6666667
77.7,82.7,2508.24,2583.28,188,119.6,157
73.6,79.4,2471.88,1989.4,185,117,157.3333333
71.5,77.6,2484.36,2077.6,184,116.8,155.6666667
67.9,75.2,2457.48,1687.56,182,115.6,158.3333333
66.3,74.3,2498.04,2355.92,180,116.6,158.3333333
64.6,73.3,2508.96,2561.72,177,116.8,157.3333333
62.1,72.1,2493.96,2136.4,175,116,157.3333333
60,71.3,2499.96,2301.04,170,116,157
58.4,70.6,2499,2265.76,165,115.8,156
57.3,69.5,2472.72,1950.2,160,114.6,157
59.5,69.3,2502.84,2406.88,159,115.2,157.3333333
60.3,68.8,2508.36,2248.12,156,114.8,156.6666667
59.6,67.6,2482.44,1760.08,153,113.6,157.3333333
58.6,67.7,2496.96,2063.88,151,113.8,157.3333333
59.6,67.2,2314.32,1722.84,147,113,159.3333333
62.5,67.4,2209.8,1356.32,147,112.4,163.6666667
63.2,72.6,2472.84,2171.68,157,115.2,163
73.3,82.8,1654.32,2304.96,159,116.8,162.3333333
75.8,95.7,1548.96,2042.32,163,119,161
76,96,1970.04,1671.88,170,117.6,161.3333333
73.8,109.7,1915.92,2046.24,166,117.8,160.3333333
69.7,104.4,1522.2,1818.88,162,116.8,162.3333333
68.8,101.9,1689.24,2597,162,118,156.6666667
67.2,95.6,1323.6,664.44,154,113.8,160
66.2,92.8,1315.44,1999.2,156,116,161
64.2,87.7,1480.44,2083.48,155,115.8,159.3333333
61.3,83.2,1458.48,1524.88,153,114.6,157.6666667
58.6,80.7,1591.2,1238.72,149,113.6,159.6666667
57.8,82.6,1693.56,2099.16,151,115.2,159.3333333
57.4,86.8,2103.24,1969.8,151,114.8,158.6666667
59.1,89.6,2317.56,2073.68,149,114.6,157
61.5,87.1,2321.52,1225,147,113.4,158.6666667
61.4,85.2,2389.56,1309.28,146,114,159.3333333
63.2,84.9,2397.48,1279.88,144,114.6,161.6666667
65.6,83.3,2503.2,2157.96,145,116,161.6666667
61.9,82.1,2498.88,2101.12,146,115.4,161.6666667
62.6,80.2,2503.2,2355.92,145,114.2,161
65.5,76.2,2499,2244.2,144,113.4,160
67,72.9,2471.28,1834.56,144,112.2,160.3333333
69.7,70.9,2472.96,1836.52,147,112.8,162.3333333
76.6,70.3,2510.76,2406.88,154,113.8,162.3333333
76.2,70.2,2522.16,2632.28,160,113.4,160.3333333
76.5,70.3,2493,2152.08,159,112,160.3333333
75.7,70.7,2491.08,2107,160,111.4,159.3333333
75.4,70.3,2472.96,1803.2,160,110.8,159
74.6,70.1,2473.08,1830.64,158,110.8,160.6666667
73.8,71.6,2509.68,2549.96,159,112.6,160
72.5,73.2,2508.24,2553.88,158,112.6,157.6666667
69.7,73.6,2460.24,1764,156,110.8,159
68.4,74.1,2493.6,2252.04,158,111.6,157.6666667
66.1,72.2,2461.44,1785.56,155,110.6,158
64.9,71.1,2478,2193.24,153,111,159
64.7,70.5,2510.28,2714.6,154,111.8,155.3333333
63.5,68.5,2433,1466.08,149,109.2,157.6666667
65,69.2,2496.36,2095.24,151,110.8,157.6666667
63,68.7,2490.72,2246.16,151,110.6,156.3333333
61.7,67.7,2460.72,1818.88,149,109.8,157
60,67.8,2480.52,2020.76,154,110,158
58.8,68.1,2510.04,2553.88,152,111.4,158.3333333
58.1,67.9,2507.04,2518.6,150,112.6,157.6666667
56.6,66.8,2490.6,1981.56,146,111.8,157.3333333
56.3,66.6,2487.12,1930.6,144,111.8,155.3333333
55.2,64.8,2441.28,1260.28,142,110.2,156.6666667
57.4,65.1,2231.28,1818.88,144,111.2,155
58.8,72.8,2217.36,1064.28,140,109.6,157.6666667
62.6,105.6,2413.44,2107,144,111.4,158
65.3,142.9,1452.48,1967.84,146,111.8,157.3333333
66,154.6,1241.76,1830.64,146,111.6,155.6666667
62.6,153.8,871.8,1117.2,148,110.6,160
67.3,146.6,700.44,2306.92,150,112.8,156.6666667
66.3,133.4,648.24,670.32,145,110.2,160.3333333
67.2,128.2,758.76,1587.6,149,112.2,161.3333333
69.2,118.5,953.16,1362.2,148,112,158.6666667
64.6,112.4,1004.28,801.64,146,110.6,158.3333333
62.3,108.2,1135.56,1197.56,144,111.8,159.3333333
61.5,105.3,1380.72,1532.72,143,113.6,160
60.5,103.9,1636.08,2065.84,143,115,159.6666667
60.1,101.5,1984.68,2036.44,143,115,159
59.6,101,2090.52,1938.44,142,114.4,158.6666667
59.1,102.2,2024.4,1495.48,141,113.6,157
59.2,100.6,2081.52,946.68,140,112,158.6666667
60.3,100.9,2119.2,1401.4,140,112.8,155
59.8,99.4,2184.24,70,136,109.6,156
58.3,98.9,2309.88,70,135,109.8,160
58.1,96.9,2495.76,466.48,139,111.8,159
57.2,90.3,2489.64,1332.8,140,111.8,156.6666667
55.8,82.1,2457.6,1150.52,138,111.4,158
57.6,78.1,2496.6,2050.16,140,113.2,154
58.5,73.7,2413.2,1015.28,137,110,155
63.6,73,2432.28,1389.64,141,110,158.3333333
68.5,74,2501.76,2442.16,144,111.8,158
69.5,73.9,2503.92,2455.88,145,111.4,156
69.8,72.6,2463.24,1924.72,146,110.6,157.3333333
70.8,74.3,2505.48,2604.84,152,113,158.3333333
72.2,76.4,2531.16,2859.64,156,113.6,155
68.6,77.9,2435.76,1260.28,156,110,160.3333333
66,81.1,2477.52,1934.52,162,111,164.6666667
62.3,79.3,2472.6,1854.16,164,110.8,165.6666667
59.6,76.6,2465.52,1756.16,162,111,166.3333333
58.3,75.3,2506.44,2412.76,159,111.6,166
56.8,73.7,2508.48,2453.92,156,111,165.6666667
55.8,72.6,2497.8,2255.96,154,110.2,166.3333333
55.5,71.9,2497.44,2110.92,154,109.8,167.6666667
54.7,70.8,2468.04,1791.44,152,108.6,170.6666667
53.9,70.2,2452.08,1524.88,149,108,179
53.8,71,2510.28,2471.56,147,110,179
51.4,69.3,2415.84,950.6,142,107,183
51.1,69.8,2442.36,1223.04,143,107.8,187.3333333
52.1,71.8,2496.24,2079.56,143,109.2,186
53.6,72.3,2475.48,1697.36,142,108.4,187
59.8,72.4,2493.12,1991.36,143,108.8,183.3333333
58.7,70.6,2155.2,833,141,107.4,186
61.1,70.3,2340.24,2197.16,143,110.8,185
56.9,70.3,2427.48,1975.68,141,111.6,182.3333333
55.6,71.8,2108.88,1313.2,142,111,181.3333333
53.9,78.5,2204.52,1338.68,147,110.8,181
52.9,78.7,1380.84,1554.28,152,110.6,183.6666667
52.5,80.2,1203,2244.2,157,111.2,178.6666667
51.9,76.4,1101.84,762.44,149,108,181.3333333
52.5,77.4,1258.8,1950.2,150,110.2,181
54.9,75.5,986.16,1836.52,146,110.4,179.6666667
55.9,73.8,1028.52,1454.32,144,109.4,179.3333333
58,72.4,1144.2,1452.36,143,109.4,180
55.8,72.7,1324.32,2012.92,143,110.2,174.3333333
53,70.9,1152,246.96,137,107,177.6666667
53.6,72,1264.56,1391.6,140,109.6,177
53.5,75.2,1430.04,1221.08,139,109.8,176.6666667
54.1,75.3,1910.28,740.88,141,109.2,176.6666667
55.4,74.8,2106.48,509.6,140,108.8,178.6666667
57.2,76.8,2253.48,1632.68,141,109.4,178
60,76.3,2231.52,1479.8,139,109,177.6666667
61.8,74.1,2192.16,1293.6,138,108.6,178.6666667
63.2,73.9,2224.8,464.52,136,108.4,178
65.8,72.4,2438.28,70,135,108.2,179.3333333
67.8,72.7,2471.64,1332.8,135,109.4,181.6666667
67,73.3,2509.2,1897.28,137,111.2,179.6666667
70.1,72.3,2500.08,2134.44,139,111.8,179
72.6,72.2,2505.84,2371.6,140,111.4,178
75.2,71.1,2491.44,2154.04,141,110.6,175.3333333
74,69.6,2456.28,1589.56,144,109,176
73,70.3,2483.16,2016.84,149,109,175
71.9,69.8,2478.72,1967.84,150,108.6,175
77.9,69.5,2509.08,2467.64,155,109.2,172.6666667
86.3,69.4,2474.76,1920.8,156,108,172.6666667
95.8,76.1,2488.92,2120.72,159,108,171.3333333
96.4,87.4,2470.44,1818.88,158,107.4,172
92.2,97.9,2489.28,2108.96,158,108,172.6666667
87.6,95.6,2510.64,2444.12,156,109,172
83.1,90.4,2508.96,2434.32,154,109.2,171.3333333
79.7,85.2,2505.72,2387.28,153,109,170
76.9,79.8,2487,2103.08,151,108.4,168.6666667
75.1,75.7,2460.12,1658.16,149,107.6,169.6666667
74.4,73.9,2489.16,2140.32,150,107.8,170.6666667
72.3,72.4,2511.48,2336.32,151,108,170
68.6,71.2,2509.44,2461.76,149,107.6,169.3333333
64.2,70.2,2497.08,2252.04,148,107.2,169
60.6,69.2,2486.4,1999.2,146,106.8,167.3333333
57.6,68.9,2458.68,1618.96,144,105.6,168.6666667
57,69.9,2495.64,2228.52,142,106.6,169.6666667
57.2,71.2,2506.2,2406.88,141,106.6,170.3333333
57.7,71.5,2500.92,2187.36,140,106.4,169.3333333
60.3,72.8,2484.12,2061.92,138,105.8,169.3333333
64.5,70.5,2242.56,1979.6,136,105.6,168.3333333
62.1,68.8,2288.52,1438.64,133,104.4,168
