lh,rh,ls,rs,w,ll,rl
104.4,156.4,2430.96,2431.28,146,138.2,107.3
100.2,151.9,2453.52,2454.08,152,139,107.4
93.6,146.5,2447.04,2447.6,155,138.4,106.6
90.2,144.4,2472.8,2473.36,167,140.2,110.5
86.4,139.4,2424,2424.48,164,136.8,110.8
85.6,140.1,2468.96,2469.44,176,138.8,111.3
84.1,138.2,2460.24,2445.36,167,138.8,108
84.7,136.8,2442.4,2434.08,149,136.8,106
85.1,135.9,2448.8,2430.48,152,136,108.3
85,135.2,2468.32,2454.08,176,136.6,108.8
83.7,133.9,2471.84,2465.84,191,136.6,107.4
85.1,130.7,2438.32,2424.16,197,134.2,105.5
88.8,131.2,2456.8,2443.44,218,135,107.3
90.3,130.9,2449.68,2442,233,134.2,108.9
92,132.8,2476.88,2468.8,242,135.6,109.8
90.3,133.5,2472.08,2460.56,266,135.4,109.4
87.1,132,2409.04,2398.24,284,132,104.5
90.4,139.7,2438.72,2419.44,329,133.4,107.4
100.7,153.5,2448.4,2431.52,410,133.8,112.6
136.9,188.5,2440.08,2424.88,491,133,117.5
177,239.4,2453.12,2442.48,512,133.8,121.2
186.6,270.6,2471.36,2471.6,560,134.6,122.2
202.6,302.1,2455.92,2456.24,608,133.6,129.6
198.6,315.2,2440.56,2440.8,638,132.4,127.8
184.6,329.5,2453.2,2453.52,686,133.4,126.4
197.8,367.3,2444.32,2444.64,710,132.4,122.6
229.7,419.1,2456.24,2456.64,752,133,117.4
271.6,472.5,2454.64,2460.32,797,132.8,117.7
296.8,524.4,2463.12,2469.12,827,133.2,116.4
286.1,541.8,2458,2464.48,872,131.8,114.2
306.6,565.9,2451.36,2457.36,905,132,120.1
334.4,590.1,2435.92,2441.52,866,133.8,114.9
351.1,598.3,2453.92,2459.68,860,134,109.6
356.2,594.5,2466.4,2472.4,905,135.2,106.9
354.3,612,2465.12,2471.76,938,134.4,104.2
349.2,611.2,2457.28,2467.36,974,135,105.3
392,673.6,2437.12,2453.52,1004,133.2,100.5
425.8,718.1,2410.8,2425.68,983,130.2,96.8
466.2,791.2,2439.76,2460,1016,131.6,97
504.6,855.8,2450.72,2468.96,1040,132,96.6
530.3,918.5,2416.88,2458.24,1061,131,94.6
513,949,2381.68,2456.48,1052,131.2,93.7
466.7,892.5,2368.96,2439.76,983,130.4,93.2
438.8,821.1,2314.8,2435.84,926,130.4,92.1
424.6,784,2307.76,2427.6,890,129.2,90.8
413.1,789.1,2324,2461.6,866,131.2,92.3
402.8,793.1,2302.4,2459.76,872,130.6,90.9
391.5,807,2330.4,2457.6,845,130.6,90.9
377.6,774.6,2315.2,2443.76,836,130.2,91
362.1,692.5,2288.64,2428.72,821,129,89.2
350,637.3,2311.92,2454.72,917,130.4,89.8
327.5,574.9,2323.52,2462.72,935,130.6,89.5
308,522.2,2340.24,2462.72,938,132.2,90.1
289.9,478.2,2323.76,2454.56,950,132.2,91.6
273.2,435.4,2288.16,2429.84,884,131.6,94.4
259.7,393.7,2275.28,2431.44,833,132.8,98.5
250.4,366.9,2333.6,2455.84,779,136,100.6
238.4,342.2,2360.4,2463.84,716,137,104.7
225.2,317.1,2375.52,2447.44,644,136.4,107.6
211.4,290.9,2390.48,2456.4,575,138.2,106.6
198.8,276.1,2393.44,2448.88,518,140.4,108.6
187.2,258.7,2363.6,2433.12,455,140,106.2
179.8,251.1,2462.16,2463.6,407,141,111.2
163.1,235.1,2399.68,2397.6,344,137.2,109.7
154.8,230.8,2462.96,2461.36,320,141.2,116.9
145.9,219.1,2454.56,2454.88,284,141,116.1
137.2,207.3,2441.12,2447.36,248,139,117.6
127.9,198,2435.52,2441.52,221,139.4,113.1
124.7,193.3,2462.4,2468,206,141.6,113
120,186.6,2461.44,2465.04,185,141.6,111.2
114.5,181.4,2464.24,2469.44,167,141.4,108.9
110.9,176.4,2460.08,2463.12,155,140.2,107.2
107.6,169.4,2444.96,2445.36,134,138.6,105.5
107.3,164.2,2441.44,2441.76,116,137.2,103
108.1,158.7,2416.64,2416.96,98,135.4,103.6
108.5,158.4,2471.92,2472.4,101,137.6,104.8
106.1,154.5,2469.44,2469.6,101,136.6,104.1
100.7,149.7,2445.2,2445.6,98,134.6,102
95.9,146.4,2445.92,2446.16,98,134.2,100
92.2,143.2,2439.68,2440,92,133.6,98.7
92,144.8,2471.52,2471.84,101,135.6,98
99.1,147.4,2469.44,2469.68,101,136.6,98.2
108.2,148.7,2458.24,2458.56,107,136.4,96.3
113.8,149,2456.96,2457.28,113,136.6,95.2
115.9,146.4,2434.64,2434.88,113,135.6,93.8
119,146,2448.72,2449.12,146,136,93.4
124.4,147.2,2471.04,2471.6,188,136.8,93.7
127.8,151.6,2469.36,2469.68,236,136,93.5
135,163.7,2459.04,2459.28,293,134.8,93
144.7,179.7,2456.96,2457.36,347,134.8,92.8
157,195.7,2437.68,2440.16,386,133.4,93.1
174.2,219.8,2444.96,2451.28,425,133.8,95.5
186.6,247.4,2464.96,2471.52,488,135.2,94.2
202.1,285.1,2451.84,2458.96,593,134,93.1
212.4,335.4,2460.8,2468.64,641,134.2,92.7
217.3,355.8,2450.96,2458.32,683,132.6,91.7
228.4,359.8,2440.88,2447.68,689,131.4,90.2
253.2,389.1,2442.88,2452,758,132.6,92.2
318,452.3,2454.08,2470.88,836,135,94.3
377.3,498,2433.68,2467.92,893,133.2,93
393.8,470.1,2392.56,2458.64,980,131.2,90.7
386.7,421.4,2398.16,2454.32,1064,131.4,91.7
395.4,406.4,2375.04,2433.92,1094,129,88.4
401.8,429.8,2392.24,2451.36,1109,129,87.7
414.5,475.5,2413.2,2469.84,1181,130.2,90.9
421,525.5,2417.76,2469.76,1244,130.4,90.7
414.8,563.9,2312.56,2464.64,1265,129.6,88.2
423.1,596.6,2313.52,2450.08,1220,128.6,86.9
424.5,611.5,2304.88,2437.52,1247,128.4,87.8
458.7,645.3,2292.08,2442.4,1241,128.4,86.1
491.4,649,2275.92,2463.36,1187,128.8,85.7
506.6,651.8,2290,2460.72,1160,128,85.3
514.1,663.7,2269.36,2453.52,1130,127.6,84.6
514.9,668,2242.48,2449.12,1064,126.8,84.3
491.1,664.5,2252.72,2437.36,989,126,83.6
456.4,612.3,2264.88,2429.28,992,125.4,83.2
428.5,549.1,2291.12,2463.68,998,127.2,85
400,506.4,2246.72,2458.72,965,126.6,86
371.1,461.2,2242.56,2444.96,944,125.8,86.1
341.3,408.4,2255.6,2430.32,908,125.2,85.5
316.5,366.9,2241.68,2407.12,869,124,84.7
299.3,335.5,2317.12,2441.2,836,126.2,86.2
280.8,311,2328.8,2471.44,797,128,88.1
260.8,284.3,2340.56,2440.48,701,126.8,88.2
249,268.2,2339.84,2446.72,641,128.4,88.5
234.6,256.6,2388.08,2443.52,584,129.8,88.5
217.2,248.9,2349.76,2420.24,521,129.4,89
203.6,246.3,2403.12,2449.2,482,130.6,89.9
189.7,243.4,2407.84,2457.6,443,131.8,89.5
174.8,235.5,2399.04,2406.64,380,129.8,87
162.8,233.7,2428.56,2452.16,347,132.6,88.8
145.7,223.4,2442.96,2444.96,314,132.6,92.6
134.5,213.2,2421.52,2421.84,290,131.2,92.5
130.7,207.2,2457.76,2459.52,275,132.6,93.9
125.4,199.9,2459.44,2452.88,254,134,96.5
123.9,195.6,2463.36,2460.64,242,135.4,97
124.6,189.8,2458,2456.24,212,135.4,93.9
120.2,181.3,2443.68,2439.28,191,133.6,92.4
116.1,174.8,2433.2,2429.6,182,132.4,94.5
112.3,169.5,2461.6,2456.64,167,133.4,93.8
104.4,159.4,2398,2391.76,143,131.8,92.5
105.8,157.9,2463.04,2459.84,149,136.4,95.1
103.8,152.5,2460.72,2457.2,134,136.8,97.2
101.2,146.8,2438.8,2431.84,122,136.4,97.4
99.2,143.2,2425.04,2418.24,119,135.8,97.2
96.7,145.4,2483.6,2474.32,155,138,99.8
90.2,143.3,2470.32,2458.96,170,136.2,101.6
84.2,141.3,2462.16,2450.72,173,135.4,105.6
79.8,139.7,2464.08,2452.96,173,135.6,106.9
76.1,136.5,2446.16,2446.48,152,134.8,105.4
73.2,134.1,2441.92,2442.16,128,134.8,103
72.4,134.8,2472.32,2472.64,134,137,103.9
71.6,134.6,2470.72,2471.2,137,137.8,104.1
70.5,131.9,2428.16,2428.48,128,135,100.2
71.4,133,2463.04,2463.52,131,136.4,103.3
71.1,131.4,2436.8,2437.2,122,134.8,101.1
72.1,131.6,2444.56,2444.96,128,134.4,102.3
75.6,136.3,2470.48,2470.88,155,135.4,104.7
80.2,142.4,2469.36,2469.76,185,135.8,106.2
86.9,150.4,2468.48,2468.8,218,137.2,105.9
93.7,158.8,2447.2,2440.16,236,137.8,103.8
100.2,164.9,2441.84,2437.28,263,139.6,103.7
102.9,163.5,2442.4,2442.72,281,140.4,103.6
113.6,161.4,2419.2,2417.76,284,138.4,105.4
146.2,185.7,2463.28,2460.56,335,142.8,109.2
168.1,208.2,2461.68,2461.04,398,141.6,109.5
185.2,234.9,2435.28,2435.52,527,139.8,109.8
206.5,273.3,2434.64,2433.52,578,141,109.4
196.1,292.5,2437.12,2434.88,599,140.4,109
208,339.4,2464.16,2464.16,677,140.4,112.9
205.3,357.9,2416,2413.68,680,137.4,106.4
215.2,397.9,2460,2453.68,803,138.8,107.4
237.9,443.6,2430.24,2436.8,833,137.2,104
221.2,473.5,2436.96,2440.24,926,137,104
212.1,490.6,2425.12,2436.24,1031,137,106.5
213.7,511.8,2426.48,2460.72,1154,138,105.6
200,519.9,2379.04,2457.2,1274,137.2,100.4
190.2,510.7,2329.76,2426.32,1301,135.4,99.1
210.2,541.7,2329.68,2442.96,1271,136.4,99.7
245.5,568.6,2272.4,2420.72,1238,135,97
274,597.9,2287.6,2438.4,1277,135.4,97.2
311.1,646.9,2281.04,2456,1352,136.2,95.1
335.9,652.5,2194.32,2395.76,1310,131.4,92.1
360.2,693.7,2247.12,2436.48,1304,133,94.9
348.8,698.6,2227.68,2417.6,1304,133,93.8
328.5,706.1,2211.52,2429.36,1286,133.4,92.7
295.3,699.5,2245.28,2436.56,1190,133,90.4
263,644.4,2213.12,2384.32,1079,129,86.9
259.4,657.9,2302.4,2451.36,1082,132.4,88.4
257.9,673.5,2309.92,2448.64,1049,132.2,88.5
257,648.4,2299.12,2428.16,1058,131.2,87.1
253.8,592.1,2281.52,2418.64,1070,129.4,87.2
248.2,546,2298.96,2438.32,1082,129.8,86.7
232.5,495.7,2321.28,2450.56,1010,131.2,86.9
207.3,443.6,2325.36,2439.76,914,132.6,86.2
181.6,392,2315.52,2431.6,824,131.4,85.7
165.7,354.8,2320.8,2431.12,767,130,87.9
151.7,323.5,2314.96,2417.84,668,128.4,87.8
145.3,297.8,2266.48,2410.16,596,129,89.1
150.4,281.9,2344,2449.2,551,132.4,91.5
154.5,261.1,2355.92,2394.16,470,130.4,88.6
157.8,255.1,2417.36,2442.24,425,131.2,90.2
148.6,244.1,2425.04,2416.56,359,128.4,88.7
146.1,237,2431.68,2420,320,127.6,88.7
139.4,232.7,2455.84,2445.28,293,129,89.3
133.1,226.1,2463.52,2453.44,266,129,90.1
126,218.8,2464.24,2462,239,128.8,89.7
116.8,209.3,2441.28,2440.72,206,128.4,89.4
109.1,199.6,2447.6,2432.8,179,128.8,90.6
104.4,190,2436,2424.64,155,129.2,91.7
101.7,184.5,2463.68,2458.16,146,133.2,91.5
99.3,176.4,2470.8,2458.88,128,134.4,91
95.6,168.3,2452.4,2450.56,113,132.8,89
95.6,163.6,2460.56,2460.56,104,132.8,89.2
96.5,159,2444.88,2445.36,101,131.4,89
93.6,154.1,2438.64,2439.12,95,130.8,89.4
92.9,151.5,2467.52,2468,110,132.2,91.1
91.9,149.3,2472.4,2472.96,119,132.4,91.9
88.7,146.5,2465.04,2465.52,119,132.2,91.2
85.5,144.6,2465.04,2465.44,125,132.4,91.2
82.6,141.7,2448.8,2449.2,134,131.2,89.7
80.4,138.7,2438.88,2439.2,125,130.4,88.4
78.6,137.5,2469.2,2469.52,125,132.2,88.8
76.5,135.1,2470,2470.48,122,132.4,88.4
75.2,132.8,2462.08,2462.48,122,132,87.6
73.9,130.5,2445.2,2445.68,116,131,87.1
75.1,130.1,2460.08,2460.48,116,132.2,87.7
75,128.1,2440.32,2440.72,119,130.8,86.6
76.2,128,2457.76,2458.16,143,131.6,86.8
76.2,127.9,2469.84,2470.24,170,131.8,86.8
75.2,125.6,2427.04,2427.44,188,129.2,85.1
77.1,126,2431.28,2431.68,236,129,85.4
77.9,126.2,2443.44,2443.84,290,129.6,86.6
77.4,126.3,2443.92,2444.4,380,129.6,90.3
78.7,127.8,2468.64,2469.12,479,131,95.4
79,130.2,2469.52,2470,500,130.4,97.2
84.3,138.3,2469.36,2469.68,536,130,97.9
94.6,161.6,2458.16,2458.48,560,129.6,96.6
107.4,205,2441.28,2441.68,590,127.6,94.2
130.6,266.3,2446.08,2446.32,626,127.4,95.3
168.6,322.3,2472.88,2472.96,662,128.4,96.5
216.3,379,2426.72,2426.88,629,125.8,97.6
266,417,2466.16,2469.52,653,129.6,99.7
297.5,432.3,2441.52,2444.32,659,128.6,100.4
320.6,441.8,2437.28,2434.88,683,128,103
290.6,402.8,2441.92,2440,707,128,100.8
278.4,358.7,2418.08,2415.28,716,127.8,100.8
322.2,382.9,2465.44,2462.56,770,129.6,98.7
381.5,465.7,2463.68,2458.72,863,129.2,95.3
450.1,535.1,2438.8,2436,914,127.6,92.2
470.5,574.3,2436.88,2430.96,929,126.8,90.2
414.2,591.5,2395.84,2415.92,917,125.4,90.6
369.4,616,2375.6,2401.92,914,124.2,92.7
356.1,605.2,2430.32,2457.36,998,128.2,95.1
362.3,558,2396.32,2447.84,1070,126.8,92.9
392.4,588.8,2393.84,2444,1154,126.4,90.9
448.1,645.1,2326,2412.8,1160,124.4,89.7
499.7,699.5,2323.6,2438.88,1169,124.8,91
538.3,680.3,2250.24,2426.88,1172,124.4,90.3
549.9,656.4,2319.92,2437.28,1169,125.2,90.1
549.5,594.1,2303.44,2410.32,1130,123.8,87.8
547.4,544.2,2232.8,2435.36,1109,124.6,87.7
521.8,498.6,2236.8,2415.92,995,123.6,87.2
489,471.2,2271.28,2428.48,947,124.4,91.2
459.6,445,2188.24,2440.72,938,127.4,94.4
425.8,413,2198.72,2437.6,938,127.8,93.8
397.9,377.2,2215.92,2411.68,920,125.8,92.8
372.8,346.8,2246.24,2433.84,917,126.8,92.9
338.9,316,2234,2418.72,884,127,95.4
311.4,291.1,2270.4,2427.76,827,128,99.4
288.6,275.9,2285.84,2448.72,773,129.4,103.6
260.7,263,2259.84,2445.68,689,129,105.7
239,251,2239.6,2422,626,128.4,106
223.9,247.2,2410.64,2427.68,554,130.4,104.9
208.3,244.3,2392.64,2416.88,503,130.8,102.9
200.4,241.7,2445.92,2436.48,452,132.2,102.7
191.1,237.3,2465.44,2450.8,407,132.8,102.6
179.1,230.2,2459.36,2448.88,362,131.8,101.1
165.3,219,2435.84,2420.96,308,130.2,99.2
155.6,212.2,2445.6,2431.04,281,130.4,99.1
147.6,204.8,2428.64,2416.72,245,129.2,95.7
142.8,201.1,2456,2444.32,227,132.4,95.4
135.9,194.7,2466.96,2454.48,212,135.2,95.8
127.2,185.9,2465.04,2451.2,200,135.2,94.3
118.4,175.9,2462.72,2449.2,200,133.8,93.6
110.2,166.2,2439.68,2425.04,197,131.4,92.2
104.4,159.1,2435.44,2414.56,179,129.4,92.7
100.6,155.6,2461.52,2443.76,167,129.4,93.4
97.2,149.6,2415.12,2396.64,137,125.8,91.9
97.9,149.7,2470.64,2450.08,128,127.6,93.2
98.1,145.5,2445.12,2436.56,125,125.6,92
100.5,143.3,2450.96,2438.56,122,126,91
96,139.3,2428.48,2419.28,107,124.8,90.2
94.7,138,2465.52,2456,107,126.8,91
92.7,135.6,2470.8,2460.8,113,126.6,90.3
89,132.8,2466.64,2458.48,119,126.4,89.1
86.8,130.8,2464.32,2454.8,116,126.4,89.1
85.3,128.8,2440.64,2426.08,104,125,88
83.7,128.9,2453.04,2445.92,98,125.6,87.9
81.8,128.4,2435.52,2424.56,83,125,87.2
82.4,130.9,2471.68,2459.84,83,126.8,88.8
81.2,133.5,2469.92,2460.72,89,126.6,88
79.6,138.6,2462.16,2450.88,104,126.6,87.6
78.2,142.7,2442.72,2431.52,125,126.2,86.7
77.5,147.9,2442.96,2426.72,158,127,86.7
77.2,153.2,2469.36,2454.8,185,128.4,87.8
76.9,156.7,2469.76,2456.24,227,127.6,88.4
81.6,167.4,2461.76,2449.12,269,127,90.6
88.8,191.4,2462.64,2453.36,314,126.6,92.5
101.6,234.2,2445.76,2436.56,398,126.2,93.5
129.4,286.6,2441.6,2435.2,428,126.8,95.5
151.7,313.8,2465.28,2456.88,482,127.6,99.2
177.3,334.7,2465.92,2457.44,539,127,98.9
198.6,349.7,2463.68,2455.12,578,126.8,97.7
209.3,350.2,2442.08,2434.8,626,125.4,99.3
216.2,353.6,2436.08,2425.44,647,124.2,98
203.9,348,2437.2,2437.44,698,123,96
220.4,367.9,2466,2461.6,743,123.8,96
248,396.4,2465.68,2456.48,794,123.4,96
271.1,414.5,2461.12,2450.56,869,124.4,96.3
303.9,420.9,2410.96,2428.16,953,123.8,94.4
320.7,426,2431.6,2439.76,1052,123.6,91.7
301.1,393.1,2410.96,2424.96,1133,123,92.7
298.5,377.8,2376.56,2413.2,1181,123.2,93.8
330.7,408.6,2388.4,2454.48,1235,124.2,93.2
358.4,443.3,2416.24,2453.36,1277,123.6,93.2
386,466.6,2309.28,2436.72,1346,123.4,93.9
412.8,489.8,2275.04,2440.72,1358,123.4,93.5
421.2,507.6,2278.88,2429.44,1334,123,92
439.2,509,2316.88,2444.24,1307,124.2,92.2
447.9,512.6,2332.08,2443.04,1259,125.8,95
429.4,489.6,2276.88,2426.16,1178,125.8,92.3
418,480.7,2296.56,2445.44,1136,127.2,91.6
398.2,499.2,2282.08,2424.88,1073,126.2,90
375.3,503.1,2256.32,2420.96,1031,125.8,89.1
355.7,490,2268.88,2436.72,1043,126.6,89.3
336.6,447.9,2256.4,2425.6,1031,125.8,87.9
320,409.7,2248.72,2413.44,1022,125,87.6
299.3,380,2297.52,2419.44,1025,125.2,87.5
275.8,356.9,2288.64,2412.96,983,124.6,87.8
255.9,338.2,2291.68,2418.72,950,125,87.9
237.9,319.9,2319.68,2434.4,884,126,89.1
221,302.9,2330.24,2440.24,803,126.2,89.7
209.4,291.5,2333.68,2438.72,728,126.6,89.8
198.3,277.4,2280.72,2422,641,126.6,90.2
192.1,270.3,2319.76,2408.96,569,125.8,89.3
187.3,265.1,2349.44,2434.48,521,127.8,91.7
177.2,254.1,2328.96,2383.76,452,125.6,89.5
173.2,254.9,2405.12,2451.6,419,128.8,92.4
163.4,248.5,2409.2,2449.04,374,129.6,94.7
157.4,244.2,2437.36,2433.36,332,129.6,94.5
147.8,235.2,2416.56,2410.88,284,129,95.1
142.9,231.8,2452.96,2442.96,266,131,103.7
138.9,222,2394.56,2384,224,127.6,103.7
146.1,219,2465.84,2453.84,215,130.4,109.3
144.1,206.2,2455.52,2449.52,188,130.2,108.9
134.5,197.3,2449.84,2424,176,131.8,110.7
125.8,188,2436.48,2418.48,152,132,105.2
121.6,185.2,2460.4,2451.44,143,136.8,104.7
116,182.3,2471.84,2463.12,137,140.8,108.1
106.7,172.4,2413.12,2405.2,113,136.2,108.5
101.9,169.4,2462.64,2454.88,113,139,111.5
95.3,162.6,2450.64,2442.08,104,139,110.5
88.8,156.4,2436.4,2432.56,95,137.4,109.7
84.5,152.5,2453.68,2442.4,98,137.8,109
83.6,149.8,2470.48,2457.44,104,138.8,111
84.7,146.3,2459.76,2449.68,110,137.6,109.7
86.6,144.2,2466,2450.56,122,137.8,110.6
87.7,142.4,2460.56,2450.16,131,137.6,110.5
88.1,140.3,2437.28,2428.08,131,135.8,108.6
89.2,141.4,2465.04,2453.12,143,137,109.6
91.7,141.6,2472.8,2462.48,164,137,112
92.7,138.1,2418.96,2410.16,158,134,109.5
94,139.7,2464.08,2454.64,188,135.8,112.2
90.5,138.1,2449.76,2429.92,218,134.6,112.7
86.8,137.2,2439.28,2423.28,242,133.4,113.9
84.4,138.8,2466.96,2452.8,269,134.2,115.3
82.1,139.6,2470.48,2461.36,323,133.8,117.3
82.1,141.7,2422,2405.76,401,130.6,117.1
89.4,157.5,2460.32,2445.68,494,134.2,123.9
97.2,175.4,2457.76,2452.88,500,135.4,125
103.3,202,2434.72,2433.6,542,134.4,125.3
117.9,255.7,2429.36,2420.48,608,136.8,124.2
130.4,300.3,2465.04,2458.96,620,139,119.7
137.6,324,2458.4,2450.8,629,137.8,120.3
164.8,376.8,2454.48,2449.76,641,136.8,121.4
182.3,410.6,2432.48,2434.16,650,135.6,114.4
203,429.2,2408.72,2422.32,668,134.4,112.1
225.4,444.1,2454.72,2449.04,716,134.8,113.9
254.9,474.3,2431.68,2443.76,785,135.2,114
282.7,516.6,2396.4,2448,830,136,111.8
290.4,531.1,2340.72,2417.2,899,134,107
309.2,532.7,2301.92,2410.64,1016,132.8,103.2
323.6,550.8,2299.92,2409.76,1085,131.4,99.4
330.8,554.5,2316.24,2442.56,1139,132,98.3
344.6,566.5,2361.6,2392.48,1151,129.4,98.7
364.2,610.4,2306.32,2418.8,1211,130.2,99
386.4,653.3,2278.88,2419.12,1235,130.2,97
396,694.1,2171.76,2404.08,1217,128.6,96.2
401.7,676.8,2178.24,2405.44,1214,127.8,95.7
388.1,621,2183.92,2433.6,1196,129.6,99.4
377.2,548.5,2167.6,2435.52,1169,129,96.9
372.3,492.4,2154,2431.12,1148,128,93.5
378.9,445.4,2158.24,2394.72,1121,125.4,90.6
373,425.1,2175.84,2414.56,1025,125.2,90.5
340.6,428.9,2119.84,2422.4,1034,125.2,90.6
315.9,423.8,2088.48,2445.84,1037,126,91.2
296.2,419.1,2209.76,2442.4,1016,126.4,91
265.6,401.1,2229.04,2430.96,1019,127.2,90.5
240.5,373.8,2208.96,2418.96,995,125.8,90.6
220.4,348.9,2318.4,2421.36,917,125.6,90.7
205,322.3,2365.6,2418.24,821,125.6,94.2
197,305.6,2352.48,2435.12,728,127.8,94.1
186.9,288.1,2364.56,2433.92,635,128.6,92.5
185.2,277.8,2362.8,2446.08,569,129.2,91.7
183.6,269.2,2366.32,2434.48,506,129.2,91.3
179,258.8,2353.92,2415.6,443,128.8,90.6
174.3,254.3,2370.24,2432.48,401,129.6,91.4
171.2,250.3,2422.72,2449.6,359,131.4,96.8
158.2,237.8,2381.28,2389.92,296,127,92.3
155.1,238.6,2460.88,2453.2,281,130.8,98
152.6,227.8,2449.28,2441.28,248,130.8,97.8
151.6,212.5,2429.68,2425.2,218,128.6,95.8
145.4,198.7,2445.28,2442.8,191,129.8,96.5
137.4,184.6,2417.28,2413.68,170,128.6,96.2
133.9,178,2468.32,2453.36,161,132.2,96.5
127.7,169.1,2458.08,2458.72,146,131.8,96.3
124.1,162.1,2450.08,2450.64,128,130.6,96.5
118.7,156.4,2434.56,2435.28,110,129.2,94
115.4,152.2,2457.28,2457.76,113,130.2,96.6
110,148.5,2467.52,2468.08,110,130,95.3
100.3,142,2410.48,2411.28,104,126.6,92.2
94.9,142.8,2467.28,2468,113,129.2,93.3
87.5,139.7,2457.68,2458.32,113,128.6,92.7
82.1,136.8,2440.48,2429.6,101,127.6,91.3
79.6,136.3,2450,2433.6,92,127.8,91
77.6,136.8,2471.76,2455.12,101,129.2,91.3
75.2,136.5,2468.16,2452.4,107,129.4,90.8
74.8,135.9,2441.04,2425.36,104,128.2,89.3
76.7,140.3,2449.04,2436.16,113,128.2,89.2
78,144.7,2438.96,2428.72,128,127.4,91.9
80,149.7,2463.04,2463.76,146,128.2,92.2
81.1,152.5,2468.56,2469.28,170,128.2,91.6
81.2,150.6,2411.84,2412.64,185,124.8,89.5
85.2,154.5,2462.56,2463.36,242,127.4,92
87,153.4,2446.48,2447.12,269,126.6,91.8
89.2,157.3,2445.6,2446.32,284,126.4,92.1
92.8,168.4,2453.52,2454.08,338,126.6,94
103.6,188,2470.72,2471.28,419,127.6,96.4
128.5,225.2,2464.08,2464.56,470,127.4,98.7
158.4,268.5,2462.32,2466.56,509,127.2,98.4
190.6,313.6,2459.28,2465.76,569,126.6,99.8
217.4,341.1,2422.8,2428.72,557,124,97.2
235.7,358.2,2458.8,2465.84,611,125.4,100.4
280.6,370.1,2465.04,2464,677,126,102.1
332.9,362.4,2463.28,2464.4,710,124.8,98.3
388.3,341.3,2457.52,2453.6,776,123,95.3
429.4,384.6,2442.72,2441.44,812,122.2,94.3
435.7,422.8,2430.56,2431.44,845,121.4,92.6
436.4,450,2460.8,2462.96,869,122.4,95.6
384.8,466.6,2464,2468.64,890,122.6,94.3
332.3,463.9,2446.56,2448.32,944,121.4,92.9
294.4,479,2456.32,2456.96,1058,122,92.6
260.7,502.6,2438.56,2435.52,1115,120.4,90.4
250.7,488.1,2429.92,2437.92,1187,120,89.2
269.4,485,2452.64,2463.04,1268,121.8,90.9
350.6,517.8,2450.24,2460.24,1256,121.2,89.5
389.4,486,2439.04,2449.44,1199,120.2,89.1
420,454,2442.32,2439.36,1106,120.2,88.9
458,407.4,2424,2424.24,1031,119,89.5
475.3,377.4,2422.16,2421.84,1010,118.8,88.8
505.1,368.3,2448.24,2450.16,1067,119.8,88.7
496,375,2381.12,2451.44,1061,119.4,88
422.5,416.6,2349.76,2403.76,1019,117.2,85.3
381.3,432.8,2356.96,2424.48,1022,118.4,86.2
348.7,408.6,2317.52,2432.96,1049,118.8,87.2
312.7,385.6,2320.08,2439.04,1031,119.6,86.8
286.8,369,2351.28,2440,1007,119.6,86.8
263.7,352.2,2365.92,2441.12,920,119.4,86.7
237.5,334.5,2331.2,2440.88,836,119.4,87
214.4,314.2,2384.24,2435.52,737,120.2,86.8
200.5,299.8,2340,2431.92,662,121,87.4
190.5,285.8,2372,2420.32,590,121.4,87.5
190.7,277.6,2398.96,2451.44,539,123.2,89
183.6,264.3,2420.24,2443.52,479,123,89.3
175.7,251.7,2444.64,2437.76,413,122.4,90.5
165,239,2440,2426.72,356,122.6,88
157.5,234.9,2444.56,2436.32,317,124.2,89.6
146.3,229,2440.4,2432.4,278,122.8,88.1
139.2,223.7,2464.4,2455.76,254,125,87.7
128.1,210.9,2403.52,2396.72,212,122.4,84.7
124.2,208.8,2462.08,2452.88,203,126,86.8
117.5,198.3,2453.76,2452.88,182,125.8,88
112,188.5,2437.44,2423.92,164,125.2,86
107.4,182.2,2448,2449.12,152,125,87
103.1,178.3,2470.64,2471.6,143,126.2,88
101,174.9,2470.64,2471.84,137,126.2,88.3
98.1,171.7,2466.4,2467.12,131,125.6,88.3
93.7,169.4,2457.92,2458.56,122,125.2,87.9
90.7,166.5,2447.12,2447.76,119,124.4,87
87.8,162.6,2452.56,2453.12,119,124.2,86.4
85.1,159.5,2472.4,2473.04,119,125.8,90.2
84,155.4,2471.52,2472.16,116,126.4,88.3
83.2,151.5,2439.92,2440.48,116,124.8,86.9
82.6,153,2432.56,2433.12,119,124.2,85.8
85.7,157.3,2437.36,2437.92,125,124.2,85.2
89.3,160.6,2454.16,2454.8,134,125,85.4
91.1,160.1,2471.2,2471.84,143,125.4,85.8
89.5,154.9,2413.52,2414.24,137,122,83.9
93.9,159.5,2466.4,2467.12,158,124.6,85.6
95.7,163.4,2433.68,2434.24,170,122.6,83.9
98.4,181.5,2435.36,2436,200,122.6,83.8
97,205.7,2458.72,2459.28,230,123.4,84.7
96.9,214.7,2405.44,2406.16,269,120.6,83.9
114.6,240.3,2471.44,2472.08,305,123.6,85.9
133.7,263.2,2442.56,2444,350,121.8,86.3
159.7,305.3,2447.44,2441.52,416,121.2,87.6
164.8,345,2436.72,2432.56,443,120.8,86.8
