lh,rh,ls,rs,w,ll,rl
54.102,63.5,2432.56,2423.44,184,1056.72,2260.08
51.972,63.25,2472.08,2463.2,184,976.56,2277.12
49.061,61.3,2467.36,2459.36,174,895.68,2150.64
47.57,60.3,2457.68,2450.64,164,846.96,1983.36
46.363,59,2431.2,2424,160,777.12,1766.64
46.576,58.9,2458.16,2450.96,156,739.68,1647.12
46.576,58.25,2468.08,2460.16,158,714.48,1584
45.937,56.5,2472,2463.84,162,669.12,1513.68
45.156,55.7,2470.08,2462.08,178,662.64,1415.04
44.162,55.15,2461.44,2453.12,204,656.88,1362.72
43.594,53.6,2439.28,2431.36,230,632.16,1235.52
45.014,53.7,2461.76,2453.6,254,642.24,1159.92
46.576,53.15,2472.32,2463.92,272,671.04,1135.68
50.623,42.4,2471.6,2463.36,278,710.64,1089.6
59.498,44.8,2447.68,2439.28,298,791.04,1144.56
71.994,51.4,2456.96,2447.52,356,957.12,1204.08
75.757,54.5,2431.84,2422.56,380,1289.28,1456.8
82.502,55.6,2463.84,2454.64,372,1652.4,2555.52
98.761,59.6,2448.96,2439.44,386,3543.12,4761.84
112.038,72.25,2412.88,2404.88,402,4832.4,5992.56
125.244,96.25,2468.8,2460.08,384,5779.92,6587.52
120.487,113.4,2454.72,2444.24,428,6309.6,6877.44
105.435,125.1,2433.52,2424.96,462,6880.56,7101.6
96.418,139,2463.84,2454.72,458,7309.2,7348.32
87.046,141.7,2470.8,2461.36,460,7415.28,7414.08
81.579,139,2467.04,2457.28,446,7404.48,7404
77.887,129.5,2468.72,2459.12,440,7409.28,7408.56
78.384,127.5,2464.4,2454.56,422,7395.84,7394.88
85.981,123.95,2447.12,2440,462,7344.24,7344.24
92.655,121.35,2466,2458.4,434,7400.88,7400.88
99.968,127.4,2471.76,2463.76,458,7418.4,7418.4
98.619,127.3,2465.76,2459.04,444,7400.64,7400.4
96.631,119.85,2449.52,2442.72,436,7351.92,7351.92
107.92,116.85,2452.32,2445.2,422,7360.08,7360.08
119.28,121.6,2439.92,2432,400,7322.88,7322.88
122.333,134.4,2466.24,2458.24,422,7401.6,7401.6
117.505,138.55,2472.24,2464.08,432,7419.6,7419.6
108.488,129.95,2470.24,2461.6,402,7413.6,7413.6
102.453,124,2462.8,2454.56,380,7391.52,7389.6
94.075,119.3,2451.04,2442.56,352,7356.48,7348.8
86.762,113.15,2441.84,2433.6,332,7328.88,7305.12
80.372,109.25,2469.92,2462,324,7412.88,7372.56
74.621,103.55,2465.2,2457.12,324,7398.96,7307.76
70.858,97.5,2457.76,2450.08,338,7375.44,7177.2
68.018,92.65,2461.2,2454,340,7386.48,7064.88
66.385,89.15,2462,2454.32,342,7388.88,6787.44
65.959,87.7,2463.36,2456.4,326,6879.36,6563.04
65.888,86.55,2438.56,2430.88,310,6372.96,6235.92
65.959,87.45,2472.96,2465.36,302,4969.2,5723.52
63.616,83.6,2428.16,2421.36,296,3887.28,5148.24
63.687,82.55,2458.88,2452.16,276,3032.4,4584.24
63.332,82.3,2442,2435.04,276,2452.32,4116.48
62.196,81.6,2446.08,2439.28,270,2107.68,3892.08
59.498,83.2,2461.76,2454.64,260,1858.08,3550.56
56.942,83.2,2463.92,2457.44,256,1723.68,3302.88
54.883,79.65,2460.48,2453.92,250,1644.48,3417.12
53.463,77.5,2450.72,2444.08,240,1556.16,3471.6
54.244,74.05,2439.84,2432.64,212,1356.48,2805.36
52.327,64.95,2446.56,2439.2,186,1162.56,2559.12
49.984,69.65,2421.92,2414.72,212,1003.92,2431.92
51.333,76.5,2472.32,2464.72,198,934.8,2267.52
51.546,77.7,2459.76,2452.32,188,903.84,2074.56
49.061,76.35,2450.72,2444.16,198,868.56,1919.04
46.008,74.05,2446.24,2439.84,206,836.64,1775.04
43.807,70.9,2448.48,2441.92,182,763.2,1651.44
43.026,68.6,2472.16,2465.92,178,742.8,1543.92
40.896,64.9,2411.84,2405.76,210,674.88,1425.12
40.967,65.45,2467.76,2461.52,230,641.76,1395.6
40.47,64.4,2461.04,2454.8,254,606.96,1303.44
40.399,63.8,2451.76,2445.44,266,587.52,1214.88
41.251,63.45,2451.76,2445.44,276,569.28,1114.56
44.233,63.7,2471.84,2465.44,300,550.08,1070.64
48.067,62.75,2470.88,2464.4,344,588.48,972
54.386,61.7,2460,2453.68,366,710.16,1043.76
60.35,61.4,2455.68,2448.4,360,732,1244.16
57.723,60.9,2438.96,2431.68,338,778.56,1690.56
60.066,60.3,2453.12,2445.2,304,814.32,2606.4
81.437,59.55,2472.72,2465.68,302,962.16,3997.44
106.216,60.2,2471.92,2465.12,334,1377.6,5420.4
113.316,63.8,2440.72,2433.68,364,3737.52,6279.6
113.955,72.75,2445.52,2438.08,396,5748.72,6797.04
106.5,82.2,2436.56,2428.64,388,6300.48,7072.32
95.921,102.6,2456.32,2448.08,376,6936.24,7277.04
84.916,132.1,2470.96,2461.68,362,7323.36,7392.72
73.556,141.25,2471.84,2463.36,364,7417.68,7376.64
66.314,136.5,2460.56,2452.08,350,7383.6,7381.44
67.521,143.2,2452.16,2444.32,352,7358.64,7357.2
75.97,140.85,2437.44,2428.72,320,7314.24,7314
91.803,147.65,2459.44,2450.64,312,7380.24,7379.52
112.606,151.2,2472.16,2463.12,312,7418.64,7418.64
118.144,137.1,2410.88,2402.16,290,7234.32,7234.32
114.239,130.4,2468.96,2460.56,282,7409.04,7409.04
102.027,136.3,2451.6,2442.72,304,7357.2,7357.2
96.915,115.85,2439.52,2430.64,294,7320.48,7320.48
92.655,99.85,2461.04,2452.16,268,7385.28,7385.04
86.478,88,2471.2,2462.24,274,7416,7415.76
80.656,79.45,2412.64,2404.08,278,7240.08,7239.12
79.591,74.9,2465.28,2456.88,272,7398.72,7393.44
75.402,67.5,2464.24,2456.24,302,7395.12,7384.32
71.71,62.3,2438.08,2430.16,336,7316.64,7298.88
69.225,58.8,2455.04,2447.04,332,7367.52,7350.96
66.882,56.15,2469.44,2461.68,330,7407.12,7355.28
66.598,53.45,2470.88,2463.44,320,7415.28,7245.36
66.172,51.7,2465.36,2457.28,316,7390.8,7104.72
63.758,50.25,2453.52,2445.12,316,7303.68,6744.48
60.989,48.85,2439.68,2431.04,310,6620.4,6444.72
60.492,49.6,2466,2458.08,290,6349.68,6059.28
58.22,49.05,2470.32,2463.44,292,5913.12,5483.04
55.806,48.75,2471.28,2464.56,290,3661.92,5057.52
53.818,48.65,2467.84,2460.88,276,2705.76,4316.64
52.824,49.8,2466.72,2459.84,264,2171.28,3945.36
52.753,49.45,2442.72,2434.24,262,1780.8,3709.2
54.812,59.1,2466.56,2458.96,248,1601.76,3450.24
56.161,59.1,2471.04,2462.16,238,1488.48,3181.44
56.729,58.05,2455.6,2447.84,220,1433.52,2883.84
57.297,56.7,2464.72,2456.24,202,1280.16,2849.52
55.593,55.3,2465.28,2456.64,194,1183.44,2979.12
53.676,53.65,2441.44,2432.56,174,1065.84,2545.68
49.629,52.4,2431.2,2422.32,160,973.44,2339.52
45.724,51.1,2406.64,2397.12,150,857.76,2187.6
43.949,51.05,2422.72,2412.96,160,764.88,1997.76
44.091,51.7,2467.28,2457.28,174,752.64,1912.32
43.594,51.3,2449.44,2440.48,170,767.76,1681.92
43.239,51.5,2443.44,2434.24,164,752.4,1550.4
43.949,51.9,2461.52,2451.84,168,704.4,1481.28
44.517,51.1,2470.96,2461.28,172,671.04,1416.96
44.233,50.35,2461.6,2452.16,192,648,1335.6
44.304,50,2465.28,2455.68,228,616.56,1264.56
43.665,49.55,2449.36,2439.92,270,606.72,1185.84
43.31,49.5,2445.28,2435.76,306,652.32,1098.72
44.517,51.2,2489.84,2480.4,328,696.48,1063.92
47.499,52.25,2470.64,2461.36,358,744.24,999.84
56.516,52.85,2460.64,2451.68,370,971.28,1069.68
72.42,52.2,2450,2441.68,372,1256.16,1288.32
79.591,51.65,2437.28,2428.4,340,2122.8,1959.6
81.295,55.1,2445.12,2434.4,326,3489.84,3331.68
92.868,60.5,2472.96,2462.4,354,5049.84,5263.92
90.596,65.1,2471.84,2459.84,394,5694,6244.8
83.922,78.7,2470.56,2459.36,416,6442.8,6795.12
86.62,86.7,2458.56,2447.44,434,6985.44,7136.16
106.784,81.45,2456.56,2445.52,448,7057.44,7209.6
134.616,77.65,2435.12,2424.72,458,7264.56,7238.88
154.851,74.95,2418.48,2408,458,7258.56,7202.4
154.922,74.6,2471.68,2459.52,440,7417.44,7408.08
136.462,74.2,2437.44,2426.88,432,7314.48,7312.56
125.599,69.5,2457.2,2446.48,426,7374.24,7373.52
114.736,74.45,2433.68,2422.8,416,7303.68,7303.2
104.725,80.3,2433.12,2420.88,440,7301.76,7301.28
93.649,102.15,2470.64,2460.4,420,7414.8,7414.56
86.549,131.45,2471.04,2459.52,416,7415.76,7415.52
81.508,140.85,2469.28,2458.32,422,7410.96,7410.72
86.549,132.25,2460.08,2447.84,400,7382.88,7382.4
90.028,130.55,2448,2437.84,394,7346.88,7345.44
86.62,127,2450.72,2439.04,414,7354.56,7352.16
82.857,120.2,2453.84,2442.24,358,7364.4,7359.84
78.242,116,2469.36,2457.6,332,7410.96,7394.16
73.556,111.1,2469.12,2456.96,326,7410.24,7376.88
70.503,107.75,2457.76,2444.96,322,7376.16,7337.04
65.178,107.75,2437.2,2424.32,322,7314.24,7243.68
60.066,102.25,2446.88,2435.6,308,7343.28,7210.08
57.084,96.5,2468.64,2456.08,282,7408.32,7158.24
53.321,89.7,2409.92,2400.48,282,7232.4,6890.64
52.824,89.45,2459.84,2449.84,270,7244.4,6636.72
51.546,86.25,2457.36,2447.2,276,6758.64,6335.76
51.333,84.1,2444.32,2434.24,270,6299.28,5865.84
51.546,84.3,2457.6,2445.6,264,5045.04,5245.44
51.333,83.85,2473.92,2460.08,256,3879.12,4736.64
51.404,81.7,2472.24,2460.88,252,3101.04,4141.68
52.54,79.35,2470.56,2458.32,240,2460.72,3686.16
52.185,76.7,2436.88,2425.84,228,1906.8,3184.08
52.043,76.35,2440.8,2429.52,212,1620.48,2963.76
53.463,75.55,2461.04,2450.16,200,1488.48,2761.44
54.883,74.9,2473.92,2463.28,190,1398.96,3214.8
54.528,74.25,2460.88,2448.56,178,1267.92,3000.48
53.321,71.25,2463.76,2450.16,168,1181.76,2525.28
51.901,62.3,2456.64,2444.08,178,1127.04,2570.88
50.268,58.4,2434.96,2422.88,166,1061.28,2392.56
49.203,58.2,2463.44,2451.84,176,996.96,2153.76
45.653,60,2470.72,2461.12,182,954.96,1979.28
41.464,56.05,2416.16,2408.64,196,843.84,1790.64
40.257,52.35,2470.56,2462.64,170,834.24,1698.72
38.482,47.75,2438.08,2430.32,162,746.64,1549.92
38.766,44.75,2439.76,2432.64,152,711.36,1445.52
39.547,43.9,2464.56,2456.96,144,725.52,1366.32
39.405,41.95,2447.6,2440,146,744.24,1290.72
40.47,40.4,2468.64,2460.88,146,749.52,1220.64
42.316,39.65,2468.16,2460.48,158,712.56,1148.64
44.233,38.95,2454,2447.12,180,680.64,1096.32
48.209,38.85,2439.92,2432,202,637.68,1054.8
55.451,39.45,2468.88,2460.64,228,595.92,1020.24
62.764,40.05,2472.56,2464.16,276,588.24,1030.08
70.574,40.1,2421.52,2411.2,324,613.44,927.36
84.064,42.95,2468.32,2458.08,338,702,871.92
96.56,46.7,2452.16,2442.24,388,704.64,1052.88
105.151,50.2,2441.12,2432.08,416,885.12,1302.72
110.121,51.1,2467.44,2458,422,1132.32,1691.76
112.535,50.65,2471.84,2462.56,432,1430.88,3049.44
114.878,53.25,2463.84,2454.08,462,3391.44,5331.6
106.784,52.25,2467.2,2457.36,468,5157.36,6408.24
98.832,49.9,2451.44,2441.92,512,6267.84,6935.52
92.442,49.05,2441.84,2431.92,492,6792.48,7033.68
87.543,49.9,2468.08,2458.4,486,7252.08,7300.32
79.733,51.1,2470.72,2460.96,480,7393.44,7386.48
76.609,55.5,2471.12,2460.96,500,7415.76,7391.52
72.988,60.1,2447.12,2437.52,504,7343.76,7339.44
74.124,73.5,2443.68,2434,476,7333.44,7332.72
86.975,100.1,2433.52,2423.44,472,7302.48,7302.48
114.736,113.1,2471.68,2461.36,478,7417.2,7417.44
151.514,125.2,2471.04,2460.96,494,7415.76,7415.76
170.4,125.45,2426.16,2415.84,458,7280.64,7280.64
157.762,120.1,2462.32,2452.08,440,7389.6,7389.6
138.166,114.45,2459.6,2449.84,468,7381.68,7381.68
129.362,107.05,2445.52,2435.68,438,7338.96,7338.96
126.238,105.25,2470.08,2460.48,418,7412.88,7412.88
117.647,104.85,2470.32,2460.56,456,7413.36,7413.36
110.192,101.15,2458.64,2449.68,458,7378.32,7378.32
105.932,99.05,2464.24,2455.76,442,7395.12,7394.64
95.85,94.25,2442.16,2434.24,416,7329.12,7326.24
89.531,88.85,2445.2,2437.2,394,7337.76,7330.08
85.413,80.55,2410.8,2403.36,390,7235.04,7183.44
81.011,78.55,2405.92,2398.24,370,7219.92,7144.08
78.597,83.9,2458.88,2451.2,358,7378.56,7236.48
77.035,81.5,2459.76,2452,368,7381.68,7186.56
76.396,79.2,2447.36,2439.6,360,7341.6,7049.52
76.396,78.55,2447.84,2440.32,356,7333.44,6727.92
79.804,77,2471.76,2464,358,7321.44,6582.48
79.591,72.95,2470,2461.84,356,5738.4,6079.2
77.532,67.2,2467.52,2459.28,348,4309.92,5436.48
70.29,62.55,2456.8,2448.8,342,3737.76,4996.8
61.983,59.95,2451.28,2443.28,326,2932.08,4490.64
57.155,58.2,2451.28,2443.2,302,2332.56,3986.88
54.812,57.45,2472.72,2464.48,280,1902.48,3542.64
52.256,56.7,2469.84,2461.36,262,1665.84,3261.84
51.617,55.65,2441.6,2433.04,242,1513.44,2964.24
54.386,55.85,2456.16,2447.44,218,1455.36,2847.12
59.072,54.95,2431.84,2423.12,210,1436.88,2661.12
61.912,55.3,2452.88,2442.8,198,1257.36,2710.8
59.498,55.8,2471.76,2462.08,188,1179.84,2884.8
55.735,54.75,2462.96,2452.96,196,1053.36,2464.08
55.309,51.85,2470,2459.92,198,926.4,2178.24
56.587,50.6,2458.08,2448.08,180,858.24,2082.72
54.812,49.15,2444.64,2434.88,172,802.56,1932.48
52.043,49.05,2457.92,2448,162,777.84,1797.12
48.777,47.95,2414.16,2403.52,150,743.04,1674
46.647,47.75,2413.76,2403.2,146,685.44,1515.84
46.079,48.55,2470.56,2459.04,160,692.4,1422.96
44.943,48.1,2458.08,2447.2,192,631.2,1403.28
44.091,47.65,2443.36,2432.4,200,594.72,1376.4
43.949,47.75,2458.32,2447.84,206,621.84,1275.6
44.162,47.85,2473.6,2462.32,238,672,1216.32
44.517,47.35,2456,2445.04,276,719.28,1086
45.653,47.45,2443.04,2432.48,302,719.52,954.72
48.919,48.6,2462.32,2451.28,352,764.64,1088.64
51.759,49.05,2438.88,2428.16,408,925.92,1172.64
55.38,49.8,2461.12,2451.2,408,1185.36,1432.32
66.811,50.7,2472.4,2463.68,454,1531.2,2287.44
82.431,50.6,2412.8,2405.44,434,3064.32,4447.44
97.696,53.3,2469.36,2461.04,428,5208,6161.28
98.406,54.4,2456.4,2448.16,474,5901.12,6553.44
88.679,55.25,2429.68,2421.76,466,6857.28,6908.16
83.567,56.55,2463.76,2455.44,472,7175.52,7225.2
80.23,56.95,2471.68,2463.36,486,7417.44,7369.2
77.319,59.8,2471.6,2462.16,462,7416.96,7411.2
77.958,67.75,2468.72,2458.72,450,7408.8,7403.28
85.2,74.1,2455.12,2446.32,448,7367.76,7367.76
112.606,99.05,2440.16,2432.16,388,7322.88,7323.12
141.148,111.65,2465.6,2457.6,376,7399.2,7399.2
150.236,119.8,2472.88,2464.64,386,7420.8,7421.04
141.361,133.3,2455.44,2447.04,380,7368.48,7368.48
129.788,131.95,2467.2,2457.92,360,7404,7404
119.99,146.55,2442.88,2434.48,356,7330.56,7330.56
116.937,152.6,2439.28,2431.36,356,7320.24,7320.24
114.239,148.85,2467.84,2459.68,360,7405.92,7405.92
110.547,141.7,2470.96,2460.48,348,7415.28,7415.28
106.997,133.95,2465.44,2455.12,348,7399.2,7398.96
103.234,127.1,2446.08,2436.48,328,7340.64,7338.48
98.903,123.6,2447.84,2437.92,324,7346.16,7344
95.353,116.65,2440.96,2431.12,304,7325.28,7316.16
94.643,106.4,2468.64,2459.76,300,7408.8,7378.32
88.679,93.95,2405.6,2396.16,302,7219.44,7168.56
87.614,87.55,2426.16,2416,290,7279.44,7156.8
84.845,83.9,2447.2,2438.4,288,7344.24,7098.24
76.68,82.4,2463.52,2453.68,292,7393.2,6912.72
66.527,81.35,2442.8,2434.16,296,7261.92,6604.08
60.137,83.9,2438.96,2430.32,286,6989.28,6293.76
56.871,86,2472.72,2463.76,274,5520,5730.48
53.25,83.55,2429.84,2420.88,262,3995.52,5352.96
52.398,83.25,2465.76,2456.96,244,3328.08,4995.6
52.895,81.55,2450.64,2441.84,244,2627.04,4312.56
55.167,81.85,2444.4,2435.52,240,2180.4,3957.84
57.794,80.6,2472,2462.96,240,1870.32,3518.64
58.504,71.15,2467.2,2457.92,234,1714.32,3323.28
59.214,64.85,2470.96,2461.44,216,1584.72,3008.64
59.356,61.55,2460.96,2451.44,206,1451.52,2792.16
58.078,59.95,2459.76,2450,194,1344.24,2595.84
56.019,59.25,2447.28,2438,178,1244.4,2567.52
53.392,59.55,2474.4,2466.16,170,1143.84,2509.92
47.073,56.75,2410.64,2401.36,176,1066.8,2315.04
44.588,55.35,2432.72,2423.04,152,1002.48,2095.2
43.878,50.05,2461.6,2452.24,162,942.72,1979.52
44.446,45.35,2455.44,2446.16,174,903.36,1846.56
44.588,43.5,2448.72,2439.12,178,874.32,1762.56
44.091,43.15,2474.32,2463.92,176,830.64,1676.16
44.446,42.35,2473.36,2463.36,168,794.64,1509.84
43.452,40.75,2438.08,2428.64,164,747.6,1370.88
42.955,40.4,2463.04,2453.36,168,716.4,1373.52
41.819,39.8,2453.12,2442.72,204,668.4,1365.36
41.038,39.35,2450.16,2439.12,246,663.12,1265.04
41.961,39.7,2470.24,2459.28,294,685.2,1184.64
43.026,38.8,2410.72,2399.52,330,728.16,1047.36
50.339,40.45,2454.88,2443.76,328,800.16,1059.36
65.107,43.4,2457.36,2445.52,382,854.64,1185.84
78.881,46.9,2439.84,2428.88,422,1127.76,1444.08
93.578,52.05,2451.6,2441.2,424,1664.88,1986.24
116.44,59.5,2472.4,2462,440,2249.52,3472.08
131.279,75.2,2471.12,2458.96,436,4055.76,5743.2
119.848,76.9,2459.6,2448.64,426,5350.56,6597.12
110.547,75.75,2458.4,2445.84,420,6600.72,6884.16
101.814,77.05,2438.16,2426.32,466,6804,7028.4
94.004,81.35,2452.08,2439.44,490,7337.04,7232.16
85.839,81,2472.24,2459.68,454,7419.12,7347.36
78.881,84.1,2470.08,2459.12,444,7412.64,7403.52
72.278,86.75,2460.72,2448.8,434,7384.32,7377.36
66.385,81.2,2459.12,2447.12,422,7380,7379.52
65.462,90.85,2443.36,2431.68,402,7332.96,7332.72
69.296,97.85,2457.12,2444.96,386,7373.76,7374
84.561,104.65,2471.52,2459.44,382,7417.44,7417.44
93.578,97.45,2412.72,2401.92,396,7241.04,7241.04
93.223,95.1,2443.28,2431.6,382,7333.2,7332.96
87.259,92.55,2436.16,2426.16,386,7311.36,7311.36
81.792,92.45,2438.8,2427.76,360,7319.28,7319.04
79.804,95.05,2453.52,2441.52,372,7362.96,7362.72
79.378,96,2473.36,2462.4,372,7422.72,7422.72
77.39,92.1,2471.36,2460,376,7416.72,7414.08
75.26,88.5,2471.44,2459.44,358,7417.2,7412.88
70.006,84.6,2437.6,2425.84,330,7315.2,7303.44
67.024,81.3,2439.04,2428.16,314,7320,7286.4
66.243,77.35,2462.72,2452.32,326,7390.56,7262.16
65.675,74.5,2471.84,2462.48,336,7418.4,7267.44
65.178,72.05,2461.28,2452.88,342,7386.72,7085.52
64.326,70.85,2465.68,2457.04,326,7399.68,6857.76
62.054,69.05,2448.88,2439.92,316,7319.52,6601.2
60.705,65,2440.8,2431.04,306,7211.76,6126.72
61.06,62.05,2490.64,2481.76,296,6157.44,5562.24
59.853,58.9,2469.36,2461.36,294,4267.68,5100.72
58.433,56.6,2456.16,2447.92,280,3795.36,4524.72
57.652,55.35,2463.52,2454.08,262,3220.08,3948.48
56.942,54.45,2455.84,2446.72,248,2557.2,3521.04
57.084,54.05,2441.52,2432.4,230,2093.76,3289.68
57.297,54.8,2467.92,2456.96,214,1688.88,2952
57.155,54.45,2472.16,2461.2,206,1503.12,2745.12
58.007,53.55,2467.52,2456,200,1388.16,2572.56
57.652,52.1,2449.44,2437.2,192,1302.48,2461.2
57.368,51.7,2467.36,2454.8,186,1263.84,2326.8
56.658,50.35,2441.12,2428.64,186,1203.6,2167.92
55.38,50.55,2469.2,2456.32,178,1148.16,2123.04
52.185,50.4,2471.68,2459.6,174,1016.88,2124.48
47.712,49.1,2464.72,2452.4,168,897.36,1895.28
44.233,46.25,2463.6,2453.44,156,858,1762.32
42.529,44.75,2450.72,2440.08,162,797.76,1628.88
42.032,44.55,2441.76,2430.64,170,735.84,1527.6
42.032,44.2,2438.8,2427.84,174,698.64,1479.84
43.807,44.25,2471.44,2461.84,164,666.96,1424.88
43.381,43.1,2469.92,2460.72,158,636.96,1317.6
42.6,41.8,2462.56,2453.2,152,598.08,1246.32
42.458,41.1,2463.04,2453.36,144,588.72,1210.56
43.381,40.25,2445.12,2434.32,156,558.96,1183.92
46.576,40.2,2462.64,2453.12,192,540.24,1135.2
50.481,40.25,2472.4,2462.08,234,586.32,1070.16
55.948,40.05,2459.44,2448.24,272,616.32,1017.12
69.793,40.65,2460.32,2448.32,308,677.76,970.32
102.24,42.5,2459.92,2447.04,364,720.24,1028.16
139.728,57.3,2433.76,2421.92,414,934.08,1125.6
145.266,63.1,2470.16,2458.88,456,1207.68,1320.96
123.682,62.7,2472.56,2461.2,498,1542.96,1968.72
108.772,61.5,2433.04,2421.76,532,3471.84,3899.76
104.583,62.2,2450.64,2439.44,430,4941.84,5957.04
101.033,62.4,2446.24,2434.56,504,6095.28,6650.16
105.009,69.45,2446.8,2436.16,470,6696.48,6959.76
110.831,76.85,2472,2462.24,498,7067.52,7274.88
101.459,72.4,2410.24,2400.72,508,7205.52,7186.32
102.95,73.85,2470.56,2460.88,468,7414.32,7403.28
97.27,73.6,2462.48,2453.12,476,7390.32,7385.52
91.945,78.4,2439.6,2428.88,458,7321.44,7321.2
90.667,88.45,2449.76,2439.68,452,7351.44,7351.44
88.182,93.6,2486.16,2476.16,416,7461.12,7461.12
78.952,80.6,2470.8,2461.04,450,7415.04,7415.04
78.313,78.35,2459.92,2449.84,434,7382.4,7382.4
77.035,74.7,2461.36,2450.32,408,7386.72,7386.72
73.698,65.85,2434.56,2424.32,394,7306.32,7306.32
79.236,60.85,2444.24,2434.08,394,7335.12,7335.12
84.206,55.6,2406.96,2395.84,408,7223.76,7223.52
85.839,53.3,2469.44,2458.32,392,7410.96,7408.56
81.65,51,2458.32,2447.04,404,7377.84,7374.72
77.035,49.65,2459.84,2446.32,374,7382.4,7359.12
71.213,47.65,2429.92,2417.52,360,7293.12,7254.48
69.509,47.5,2451.76,2438.72,356,7357.92,7300.32
68.586,47.2,2471.84,2457.44,356,7417.44,7284.48
66.243,46.8,2459.2,2448.48,356,7380.48,7057.2
65.959,47.1,2468.72,2458.72,350,7405.2,6872.4
64.468,45.8,2458.24,2446.24,356,7238.88,6531.36
62.977,44.55,2437.52,2426.96,356,6910.56,6181.92
62.409,44.9,2438.64,2429.44,356,4989.36,5556.24
62.125,45.8,2470.56,2459.76,358,3906.72,5205.6
60.705,47.7,2456.48,2445.2,344,3271.2,4631.76
60.066,47.55,2443.44,2432.08,334,2679.36,3807.6
61.486,48.3,2461.76,2451.6,310,2221.44,3478.56
62.622,59.2,2430.8,2420.72,292,1824.96,3099.36
65.178,59.85,2440,2428.08,268,1622.4,2874.48
70.077,60.1,2451.04,2438.16,248,1496.4,2707.92
71.994,60,2470.48,2458.32,242,1384.8,2469.12
68.444,59.4,2463.28,2452,242,1310.16,2307.6
67.095,58.5,2456.96,2446.16,250,1223.76,2156.16
59.356,57.8,2439.44,2427.92,232,1095.36,2195.76
51.83,58.3,2461.36,2447.92,212,980.88,2310.72
46.647,57.15,2468.64,2456.64,208,934.32,2301.6
43.949,54.85,2470.16,2456.96,194,851.28,2016.72
42.884,52.95,2469.52,2456.24,204,767.52,1856.64
42.103,51.05,2450.96,2438.4,190,719.04,1755.84
41.109,50.4,2439.84,2427.44,184,720.48,1616.88
40.612,50.3,2464.48,2452.24,182,704.4,1447.68
38.695,48.45,2406.88,2396.32,196,656.4,1306.56
39.618,49.3,2470.16,2459.44,192,648.96,1262.4
40.541,48.3,2438.16,2427.28,216,627.84,1197.12
44.73,48.65,2456.32,2445.36,248,611.52,1170.96
50.055,48.65,2441.12,2430.32,280,646.32,1106.88
57.581,49.7,2466.32,2455.36,314,669.6,1082.4
65.036,50.1,2472.56,2461.28,334,718.56,1056
75.899,51.3,2469.2,2458.16,338,743.28,1022.16
97.199,53.85,2450,2438.4,322,928.56,1192.8
115.233,54.8,2466.96,2454.64,304,1252.56,1166.16
108.559,52.65,2440.24,2428.32,284,1467.6,1568.16
103.731,53.35,2467.6,2456.16,288,3291.12,3145.68
114.31,58,2471.84,2461.12,268,4942.8,5538
112.464,58.55,2471.84,2460.4,246,5874.72,6381.6
103.944,59,2466,2455.12,262,6945.84,6946.08
110.618,71.35,2468,2457.44,312,7079.76,7212.96
101.459,74.1,2429.2,2417.92,362,7251.6,7205.52
86.123,74.65,2428.8,2417.92,396,7289.04,7267.44
77.106,80,2471.52,2459.2,366,7417.2,7411.68
72.704,86.2,2426.96,2415.28,356,7283.28,7283.52
73.059,87.05,2463.04,2450.4,342,7392,7392
75.828,77.15,2445.52,2434,354,7339.44,7339.2
88.679,83.8,2441.92,2431.28,340,7328.64,7328.64
95.353,92.45,2468.88,2457.2,362,7409.04,7409.28
96.844,91.65,2467.12,2455.6,342,7403.76,7403.76
96.134,88.9,2472.56,2462.08,354,7420.08,7420.32
89.744,84.2,2467.44,2456.64,322,7404.96,7404.96
84.419,79.85,2449.84,2438,296,7352.4,7352.16
81.082,75.2,2432.08,2422,306,7298.88,7298.88
80.159,74.45,2472.08,2461.84,274,7418.88,7417.92
76.538,71.8,2410.64,2398.72,272,7234.56,7232.64
78.597,72.4,2470.08,2459.28,268,7413.36,7408.56
75.544,71.6,2466,2455.2,264,7400.4,7373.76
71.781,70.3,2446.88,2436.96,264,7343.52,7304.88
69.935,69.3,2447.12,2437.2,252,7343.76,7275.12
69.083,68.65,2488,2477.2,254,7466.64,7226.64
66.243,66.5,2472.16,2461.2,268,7419.12,7034.88
62.693,62.4,2433.28,2422.88,262,7292.88,6662.88
62.693,60.05,2463.44,2453.04,248,6844.8,6569.28
62.622,57.95,2455.04,2445.52,244,6443.76,6098.16
60.989,56.05,2448.8,2439.36,240,4837.68,5605.68
61.415,54,2472.8,2463.04,234,3497.76,5132.4
60.634,52.5,2463.28,2453.52,224,2867.52,4294.32
58.788,51,2458.72,2448.32,220,2372.64,3798
57.652,49.75,2446.8,2436.4,214,2021.04,3548.16
57.51,49.55,2453.04,2443.6,206,1793.76,3440.88
59.072,49.7,2448.88,2437.2,192,1784.4,3270.24
60.35,50.9,2471.36,2461.44,180,1633.92,3463.92
59.285,51.45,2472.08,2462.48,166,1498.8,3073.68
57.51,51.75,2471.76,2462.72,162,1282.56,2548.32
53.605,59.05,2449.68,2439.6,154,1093.44,2612.4
51.972,57.15,2429.12,2418.8,164,974.64,2460.96
53.534,57.75,2452.56,2442.32,156,934.08,2189.28
50.978,57.2,2470.64,2459.92,152,905.52,2030.16
46.505,54.3,2462.56,2452.32,154,899.52,1936.08
